INSTR_ID,SCT_ID,SCT_SEMESTER
16827,36604D,20251
16827,36603R,20251
18335,02680R,20251
18336,02663R,20251
18337,02681R,20251
18338,02683R,20251
18336,02686R,20251
18337,02687R,20251
18338,02688R,20251
18339,02669R,20251
18340,02614R,20251
18341,02613R,20251
18342,02638R,20251
18343,02653R,20251
18344,02612R,20251
18345,02627R,20251
18346,02629R,20251
18347,02607R,20251
18348,02635R,20251
18349,02690R,20251
18350,02630R,20251
18351,02624R,20251
18352,02632R,20251
18353,02657R,20251
18354,02620R,20251
18355,02636R,20251
18356,02633D,20251
18357,02655R,20251
18355,02659D,20251
18358,02660D,20251
18357,02652D,20251
18357,02654D,20251
18357,02658D,20251
18359,04079D,20251
18359,04179D,20251
18360,04018D,20251
18360,04118D,20251
18360,04309D,20251
18361,03030D,20251
18362,03034D,20251
18363,03039D,20251
18364,03040D,20251
18343,03042D,20251
18365,03044D,20251
18366,03046D,20251
18367,04058D,20251
18367,04158D,20251
18368,03050D,20251
18369,03054D,20251
18370,03059D,20251
18371,04080D,20251
18372,03060D,20251
18373,03065D,20251
18346,03069D,20251
18374,04059D,20251
18374,04159D,20251
18374,04208D,20251
18374,04408D,20251
18375,04061D,20251
18375,04062D,20251
18375,04063D,20251
18375,04064D,20251
18375,04065D,20251
18375,04067D,20251
18375,04068D,20251
18375,04167D,20251
18375,03151D,20251
18375,03152D,20251
18375,03153D,20251
18375,03154D,20251
18376,03155D,20251
18375,03156D,20251
18375,03157D,20251
18375,03158D,20251
18375,03159D,20251
18375,03160D,20251
18375,03161D,20251
18375,03162D,20251
18375,03163D,20251
18375,03164D,20251
18375,03165D,20251
18371,04056D,20251
18371,04156D,20251
18371,04206D,20251
18371,04310D,20251
18377,04401D,20251
18377,04411D,20251
18378,04088D,20251
18379,04402D,20251
18379,04412D,20251
18380,03170D,20251
18381,03172D,20251
18382,03173D,20251
18383,03190D,20251
18384,03191D,20251
18384,04069D,20251
18384,04352D,20251
18385,04404D,20251
18385,04414D,20251
18386,04096D,20251
18387,04095D,20251
18388,04094D,20251
18389,04078D,20251
18389,04178D,20251
18390,03180D,20251
18390,04045D,20251
18390,04204D,20251
18391,04034D,20251
18391,04036D,20251
18392,04137D,20251
18393,03150D,20251
18394,04250D,20251
18395,03221D,20251
18395,04085D,20251
18395,04303D,20251
18396,03330D,20251
18397,03223D,20251
18398,04022D,20251
18398,04409D,20251
18341,03225D,20251
18399,04009D,20251
18341,04010D,20251
18399,04109D,20251
18341,04110D,20251
18399,04216D,20251
18399,04308D,20251
18400,03227D,20251
18401,03237D,20251
18401,04042D,20251
18399,04043D,20251
18399,04143D,20251
18402,03240D,20251
18402,04032D,20251
18403,04033D,20251
18403,04133D,20251
18404,03248D,20251
18347,03252D,20251
18347,03253D,20251
18344,03261D,20251
18405,03263D,20251
18405,04040D,20251
18406,03626D,20251
18406,04195D,20251
18407,03267D,20251
18407,04052D,20251
18407,04212D,20251
18408,03268D,20251
18409,03272D,20251
18410,04007D,20251
18410,04107D,20251
18410,04306D,20251
18411,04405D,20251
18411,04415D,20251
18412,03281D,20251
18412,04057D,20251
18390,03282D,20251
18390,04054D,20251
18390,04205D,20251
18390,04215D,20251
18413,04083D,20251
18413,04312D,20251
18383,03306D,20251
18383,04097D,20251
18414,03315D,20251
18414,04014D,20251
18415,03316D,20251
18415,04074D,20251
18416,04087D,20251
18416,04314D,20251
18417,03322D,20251
18417,04072D,20251
18418,04073D,20251
18418,04307D,20251
18419,03326D,20251
18361,03218D,20251
18361,04081D,20251
18420,03220D,20251
18421,03340D,20251
18421,03341D,20251
18422,03343D,20251
18422,03344D,20251
18423,04406D,20251
18423,04416D,20251
18424,03364D,20251
18424,04092D,20251
18424,04319D,20251
18372,03355D,20251
18368,03920D,20251
18415,03921D,20251
18425,03922D,20251
18364,03923D,20251
18426,03924D,20251
18372,03925D,20251
18414,03926D,20251
18427,03927D,20251
18363,03929D,20251
18355,03930D,20251
18428,03931D,20251
18346,03932D,20251
18429,03933D,20251
18363,03934D,20251
18430,03935D,20251
18431,03936D,20251
18362,03937D,20251
18354,03938D,20251
18395,03939D,20251
18339,03951D,20251
18372,03359D,20251
18372,03361D,20251
18372,03365D,20251
18344,03362D,20251
18432,03360D,20251
18343,03351D,20251
18433,03354D,20251
18433,04026D,20251
18433,04202D,20251
18434,04047D,20251
18397,03350D,20251
18397,03352D,20251
18427,03371D,20251
18427,03372D,20251
18435,03363D,20251
18436,03374D,20251
18437,03375D,20251
18438,03384D,20251
18438,04013D,20251
18438,04113D,20251
18439,03389D,20251
18440,04015D,20251
18441,04016D,20251
18442,04017D,20251
18440,04115D,20251
18442,04117D,20251
18443,03390D,20251
18444,03391D,20251
18445,03392D,20251
18446,04407D,20251
18446,04417D,20251
18380,03339D,20251
18447,03394D,20251
18447,04075D,20251
18447,04175D,20251
18447,04351D,20251
18448,03401D,20251
18448,04002D,20251
18448,04102D,20251
18448,04300D,20251
18449,03400D,20251
18449,04084D,20251
18449,04194D,20251
18450,03407D,20251
18450,04019D,20251
18363,03418D,20251
18363,03419D,20251
18363,03420D,20251
18352,03421D,20251
18352,04077D,20251
18451,03373D,20251
18352,03434D,20251
18452,03447D,20251
18452,04070D,20251
18452,04170D,20251
18431,03444D,20251
18431,03445D,20251
18453,03446D,20251
18429,03448D,20251
18429,04082D,20251
18454,03450D,20251
17042,03454D,20251
17042,04004D,20251
17042,04201D,20251
18368,03462D,20251
18428,03940D,20251
18407,03941D,20251
18369,03942D,20251
18431,03943D,20251
18364,03944D,20251
18415,03945D,20251
18343,03950D,20251
18455,03952D,20251
18368,03466D,20251
18368,03467D,20251
18368,03468D,20251
18456,03470D,20251
18456,04051D,20251
18456,04318D,20251
18428,03484D,20251
18364,03596D,20251
18362,03597D,20251
18369,03598D,20251
18343,03599D,20251
18375,03600D,20251
18428,03601D,20251
18431,03602D,20251
17042,03603D,20251
18435,03604D,20251
18457,03605D,20251
18420,03606D,20251
18355,03607D,20251
18458,03608D,20251
18458,03609D,20251
18373,03610D,20251
18420,03620D,20251
18428,03488D,20251
18428,03489D,20251
18428,03490D,20251
18459,03587D,20251
18459,04086D,20251
18460,04049D,20251
18460,04149D,20251
18460,04315D,20251
18420,03491D,20251
18420,04055D,20251
18420,04207D,20251
18461,03497D,20251
18461,04046D,20251
18462,04000D,20251
18462,04200D,20251
18462,04213D,20251
18420,03502D,20251
18463,03652D,20251
18463,03656D,20251
18463,03657D,20251
18463,03662D,20251
18463,03672D,20251
18463,03673D,20251
18463,03674D,20251
18463,03675D,20251
18457,03658D,20251
18457,03659D,20251
18457,04012D,20251
18457,03660D,20251
18457,04044D,20251
18463,03665D,20251
18464,03503D,20251
18464,03653D,20251
18370,03654D,20251
18465,03655D,20251
18466,03670D,20251
18466,04053D,20251
18373,03671D,20251
18343,03453D,20251
18354,03545D,20251
18467,03552D,20251
18467,04090D,20251
18468,04091D,20251
18467,04209D,20251
18468,04210D,20251
18468,04305D,20251
18467,04350D,20251
18469,04048D,20251
18469,04148D,20251
18450,03557D,20251
18450,03558D,20251
18427,03559D,20251
18427,03661D,20251
18470,03560D,20251
18471,03561D,20251
18471,04098D,20251
18472,03554D,20251
18472,04006D,20251
18472,04106D,20251
18472,04323D,20251
18473,03555D,20251
18473,04024D,20251
18473,04025D,20251
18473,04125D,20251
18474,03569D,20251
18474,04050D,20251
18474,04150D,20251
18474,04302D,20251
18475,03570D,20251
18475,04001D,20251
18475,04101D,20251
18463,03517D,20251
18476,03575D,20251
18477,03578D,20251
18477,04005D,20251
18477,04321D,20251
18478,03577D,20251
18478,04020D,20251
18478,04120D,20251
18478,04317D,20251
18479,03574R,20251
18479,04071D,20251
18479,04171D,20251
18480,03573D,20251
18480,04023D,20251
18480,04123D,20251
18480,04324D,20251
18481,03591D,20251
18482,03592D,20251
18482,04093D,20251
18466,03611D,20251
18466,03612D,20251
18483,03613D,20251
18484,03622D,20251
18484,04031D,20251
18484,04131D,20251
18353,03627D,20251
18485,03625D,20251
18486,03631D,20251
18487,04076D,20251
18487,04176D,20251
18487,04322D,20251
18488,03633D,20251
18375,03635D,20251
18375,03636D,20251
18375,03637D,20251
18430,03640D,20251
18430,03650D,20251
18425,03201D,20251
18425,03202D,20251
18425,03646D,20251
18375,03900D,20251
18422,03901D,20251
18489,03902D,20251
18425,03903D,20251
18352,03905D,20251
18361,03906D,20251
18363,03907D,20251
18420,03908D,20251
18430,03910D,20251
18420,03911D,20251
18420,03912D,20251
18397,03913D,20251
18367,04027D,20251
18367,04028D,20251
18367,04203D,20251
18366,03668D,20251
18352,03669D,20251
18366,03678D,20251
18366,03770D,20251
18353,03771D,20251
18343,03772D,20251
18366,03773D,20251
18343,03774D,20251
18343,03775D,20251
18366,03776D,20251
18356,03777D,20251
18353,03778D,20251
18409,03680D,20251
18409,03681D,20251
18409,03682D,20251
18409,03683D,20251
18490,40255R,20251
18491,40264R,20251
18492,40260R,20251
18491,40267R,20251
18491,40270R,20251
18491,40279R,20251
18491,40282R,20251
18493,50254R,20251
18493,50255R,20251
18494,50256R,20251
18495,40460D,20251
18495,40462D,20251
18496,40466D,20251
18497,40450D,20251
18498,40548D,20251
18499,50116R,20251
18500,50117R,20251
18501,50119R,20251
18502,50121R,20251
18502,50124R,20251
18503,50125R,20251
18503,50108R,20251
18504,50126R,20251
18504,50128R,20251
18321,40400D,20251
18505,40365D,20251
18505,40368D,20251
18505,40371D,20251
18505,40374D,20251
18505,40377D,20251
18505,40366D,20251
18506,40364D,20251
18507,40380D,20251
18507,40383D,20251
18507,40386D,20251
18508,40106D,20251
18508,40100D,20251
18508,40115D,20251
18508,40120D,20251
18508,40121D,20251
18508,40122D,20251
18508,40123D,20251
18508,40124D,20251
18509,40127D,20251
18510,40128D,20251
18511,40130R,20251
18511,40131R,20251
18511,40132R,20251
18512,40135D,20251
18513,40140D,20251
18513,40145D,20251
18513,40146D,20251
18513,40147D,20251
18513,40148D,20251
18513,40149D,20251
18514,40550R,20251
18515,40553D,20251
18516,40556R,20251
18517,40551R,20251
18518,40567R,20251
18519,40574R,20251
18520,40555R,20251
18521,40594D,20251
18522,40573R,20251
18523,40570R,20251
18524,40580R,20251
18525,40589R,20251
18518,40618R,20251
18526,40584R,20251
18527,40572R,20251
18528,40591R,20251
18515,40595D,20251
18529,40558R,20251
18530,40652D,20251
18531,40659D,20251
18532,40684D,20251
18533,40672D,20251
18534,40699D,20251
18535,40667D,20251
18536,40651R,20251
18537,40675D,20251
18535,70005D,20251
18535,70006D,20251
18535,70007D,20251
18535,70008D,20251
18535,70009D,20251
18535,70010D,20251
18538,41457D,20251
15689,41455D,20251
18539,41460D,20251
18540,41459D,20251
18541,41458D,20251
18542,00010R,20251
18542,00020R,20251
18543,00030R,20251
18543,00040R,20251
18544,00072R,20251
18533,40165D,20251
18533,40174D,20251
18533,40171D,20251
18533,40172D,20251
18533,40173D,20251
18533,40170D,20251
18545,41419R,20251
18545,41436R,20251
18546,41401R,20251
18547,41403R,20251
18548,41405R,20251
18549,41425D,20251
18549,41431D,20251
18548,41449R,20251
18548,41407R,20251
18548,41423R,20251
18550,41437R,20251
18551,41438R,20251
18513,41427R,20251
18552,41422R,20251
18553,41400R,20251
18548,41432R,20251
18554,41429R,20251
18547,41359D,20251
18555,41417D,20251
18556,41421D,20251
18557,41369D,20251
18558,41442D,20251
16591,41441D,20251
18559,41354D,20251
18560,41357D,20251
18561,41446D,20251
18562,41447D,20251
18563,41444D,20251
18564,41392D,20251
18565,41358D,20251
18563,41356D,20251
18558,41365D,20251
18563,41355D,20251
18565,41361D,20251
18530,40709D,20251
18566,40719D,20251
18567,40722D,20251
18567,40741D,20251
18567,40744D,20251
18567,40747D,20251
18567,40750D,20251
18567,40749D,20251
17033,40202R,20251
18568,40206R,20251
18569,40207R,20251
17033,40208R,20251
18570,40211R,20251
18571,40212R,20251
18572,80001R,20251
18572,80045R,20251
18572,80049R,20251
18572,80015R,20251
18572,80016R,20251
18572,80017R,20251
18572,80019R,20251
18572,80020R,20251
18572,80035R,20251
18573,80029R,20251
18572,80028R,20251
18572,80030R,20251
18572,80031R,20251
17624,70101D,20251
17624,70117D,20251
17624,70102D,20251
17624,70118D,20251
17624,70103D,20251
17630,70119D,20251
17630,70283D,20251
17624,70104D,20251
17624,70120D,20251
17624,70287D,20251
17624,70111D,20251
17624,70281D,20251
17624,70115D,20251
17624,70288D,20251
17624,70122D,20251
17624,70282D,20251
17624,70116D,20251
17624,70105D,20251
17624,70123D,20251
17630,70285D,20251
17624,70106D,20251
17624,70124D,20251
17624,70110D,20251
17630,70286D,20251
17624,70107D,20251
17624,70121D,20251
17624,70109D,20251
17624,70112D,20251
17630,70113D,20251
18531,40851D,20251
18531,40871D,20251
18531,40872D,20251
18531,40874D,20251
18531,40880D,20251
18574,70500R,20251
18575,70502R,20251
17817,70503R,20251
18576,70508R,20251
18577,70505R,20251
18578,70506R,20251
18579,70507R,20251
18529,41077D,20251
18580,41094D,20251
18529,41091D,20251
18581,41208D,20251
18558,41107D,20251
18582,41070D,20251
18583,41120D,20251
18292,41053D,20251
18292,41054D,20251
18582,41052D,20251
18583,41121D,20251
18584,41084D,20251
18585,41082D,20251
18585,41059D,20251
18584,41085D,20251
18519,41086D,20251
18586,41063D,20251
18586,41065D,20251
18519,41087D,20251
18587,41069D,20251
18588,41115D,20251
18589,41137R,20251
18590,41229D,20251
18591,41072D,20251
18591,41075D,20251
18592,41078D,20251
18593,41081D,20251
18594,41212D,20251
18595,41062R,20251
18595,41143R,20251
18596,41219D,20251
18597,41222D,20251
18598,41177R,20251
18599,41096D,20251
18600,41095D,20251
16855,41088D,20251
18601,41108D,20251
18602,41067D,20251
18602,41089D,20251
18602,41111D,20251
18603,41114D,20251
18604,41171R,20251
18605,41149D,20251
18606,41102D,20251
18607,41191R,20251
18608,41103D,20251
18609,41090D,20251
18610,41125D,20251
18600,41161D,20251
18611,41214D,20251
18612,41076R,20251
18613,41188D,20251
18439,41196D,20251
18614,41133D,20251
18615,41136D,20251
18616,41139D,20251
18598,41109D,20251
18598,41110D,20251
18591,41145R,20251
18591,41148D,20251
18591,41151R,20251
18615,41093D,20251
18616,41153D,20251
18617,41098D,20251
18617,41144D,20251
18520,41099D,20251
18556,41122D,20251
18617,41146D,20251
18616,41147D,20251
18618,41130D,20251
18521,41247R,20251
18619,41238D,20251
18516,41141D,20251
18615,41074R,20251
18620,41066R,20251
18621,41163R,20251
18622,41157D,20251
18614,41167D,20251
18614,41162D,20251
18614,41170D,20251
18614,41173D,20251
18614,41176D,20251
18614,41179D,20251
18614,41182D,20251
18614,41185D,20251
18615,41186D,20251
18614,41189D,20251
18615,41190R,20251
18614,41193D,20251
18615,41194R,20251
18614,41197D,20251
18615,41198R,20251
18614,41201D,20251
18615,41202R,20251
18614,41205D,20251
18615,41206R,20251
18623,41250R,20251
18624,41254R,20251
18623,41258R,20251
18623,41256R,20251
18623,41269R,20251
18625,41262R,20251
18625,41266R,20251
18625,41270R,20251
18625,41277R,20251
18625,41284R,20251
18623,41291R,20251
18626,41295R,20251
18623,41299R,20251
18509,41633R,20251
18509,41623R,20251
18627,41601D,20251
18509,41603R,20251
18509,41622R,20251
18628,41611R,20251
18628,41644R,20251
18629,41607R,20251
18630,41600R,20251
18631,41649R,20251
18632,41609R,20251
17033,41610R,20251
17033,41620R,20251
17033,41630R,20251
18512,41602R,20251
18630,41604R,20251
18633,41645D,20251
18633,41631R,20251
18633,41612D,20251
18634,70093D,20251
18634,70094D,20251
18635,70095D,20251
18635,70099D,20251
18636,70067R,20251
18636,70068R,20251
18636,70069D,20251
18636,70070R,20251
18636,70071R,20251
18637,70074R,20251
18638,70075R,20251
18636,70076D,20251
17590,42407D,20251
18639,42430D,20251
18640,42440D,20251
18639,42445D,20251
18639,42460D,20251
18639,42465D,20251
18639,42485D,20251
18641,43401D,20251
18642,43403D,20251
18642,43404D,20251
18643,43408D,20251
18644,43410D,20251
18645,43411D,20251
18645,43412D,20251
18644,43416D,20251
18645,43417D,20251
18645,43418D,20251
18646,43427D,20251
18646,43428D,20251
18646,43429D,20251
18642,43430R,20251
18647,43433D,20251
18648,43436D,20251
18649,43438D,20251
18649,43448D,20251
18647,43450D,20251
18648,43452D,20251
18648,43453D,20251
18647,43454D,20251
18648,43455D,20251
18641,43456D,20251
18649,43457D,20251
18650,43458D,20251
18651,43462D,20251
18652,43463D,20251
18652,43464D,20251
18649,43466D,20251
18647,43467D,20251
18646,43468D,20251
18653,43470D,20251
18647,43473D,20251
18647,43481D,20251
18646,43483D,20251
18649,43484D,20251
18647,43486D,20251
18647,43492D,20251
18647,43497D,20251
18654,42620D,20251
18655,42628D,20251
18654,42631D,20251
18654,42635D,20251
18654,42640D,20251
18654,42645D,20251
18654,42650D,20251
18654,42655D,20251
18654,42660D,20251
18654,42665D,20251
18656,43531D,20251
16445,43550D,20251
18657,43570D,20251
18647,43576D,20251
18658,43578D,20251
16445,43601D,20251
16445,43610D,20251
16445,43615D,20251
16445,43619D,20251
16445,43622D,20251
16445,43625D,20251
18656,43638D,20251
18657,43650D,20251
18659,43651D,20251
18659,43665D,20251
16445,43679D,20251
16445,43685D,20251
16445,43688D,20251
16445,43691D,20251
16445,43694D,20251
16445,43697D,20251
18654,42510D,20251
18655,42530D,20251
18654,42540D,20251
18655,42541D,20251
18660,42542D,20251
18654,42560D,20251
18654,42565D,20251
18654,42569D,20251
18654,42573D,20251
18654,42577D,20251
18654,42581D,20251
18661,42701R,20251
18662,42705R,20251
18663,42708D,20251
18664,42719D,20251
18664,42720D,20251
18665,42744D,20251
18665,42745D,20251
18665,42746D,20251
18666,42747D,20251
18666,42748D,20251
18666,42749D,20251
18662,42750D,20251
18662,42751D,20251
18662,42752D,20251
18667,42753D,20251
18667,42754D,20251
18667,42755D,20251
18668,42756D,20251
18668,42757D,20251
18668,42758D,20251
18665,42776D,20251
18669,42777D,20251
18662,42778D,20251
18667,42779D,20251
18668,42780D,20251
18670,42792D,20251
18670,42793D,20251
18671,42798D,20251
18668,42828D,20251
18668,42829D,20251
18668,42830D,20251
18665,42832D,20251
18665,42833D,20251
18665,42834D,20251
18664,42840D,20251
18664,42841D,20251
18664,42842D,20251
18664,42844D,20251
18664,42845D,20251
18664,42846D,20251
18669,42862D,20251
18672,42864D,20251
18673,42883D,20251
18673,42884D,20251
18674,42910D,20251
18663,42916D,20251
18674,42920D,20251
18663,42932D,20251
18675,42943D,20251
18675,42944D,20251
18674,42955D,20251
18675,43017D,20251
18675,43018D,20251
18666,43035D,20251
18652,43051D,20251
18675,43055D,20251
18663,43065D,20251
18663,43070D,20251
18663,43079D,20251
18669,43093D,20251
18672,43105D,20251
18675,43109D,20251
18672,43124D,20251
18675,43136D,20251
18676,43153D,20251
18675,43170D,20251
18675,43175D,20251
18675,43185D,20251
18675,43190D,20251
18675,43192D,20251
18675,43194D,20251
18675,43196D,20251
18675,43198D,20251
18654,43205D,20251
18677,43207D,20251
18678,43210D,20251
18679,43221D,20251
17033,43226D,20251
17033,43227D,20251
18680,43246D,20251
18679,43255D,20251
18681,43256D,20251
18677,43257D,20251
18654,43260D,20251
18677,43263D,20251
18654,43280D,20251
18677,43285D,20251
18654,43295D,20251
18677,43300D,20251
18654,43310D,20251
18654,43320D,20251
18677,43323D,20251
18654,43330D,20251
18654,43335D,20251
18654,43360D,20251
18677,43365D,20251
18682,43700R,20251
18683,43702D,20251
18684,43710R,20251
18685,43715R,20251
18655,43725D,20251
18686,43730R,20251
18654,43735D,20251
18687,43740D,20251
18681,43745D,20251
18682,43755R,20251
18681,43760D,20251
18688,43765D,20251
18689,43770D,20251
18689,43771D,20251
18690,43774D,20251
18691,43776D,20251
18692,43800D,20251
18693,43801D,20251
18694,43804D,20251
18695,43812D,20251
18696,43815D,20251
18697,43818D,20251
18697,43821D,20251
18696,43824D,20251
18675,43830D,20251
18691,43832D,20251
18696,43835D,20251
18698,43845D,20251
18699,43855D,20251
18683,43865D,20251
18684,43875R,20251
18685,43880R,20251
18655,43886D,20251
18686,43890R,20251
18654,43896D,20251
18687,43899D,20251
18681,43902D,20251
18681,43908D,20251
18689,43918D,20251
18689,43919D,20251
18690,43922D,20251
18691,43926D,20251
18692,43942D,20251
18693,43943D,20251
18694,43945D,20251
18695,43947D,20251
18696,43950D,20251
18697,43953D,20251
18697,43956D,20251
18696,43959D,20251
18675,43965D,20251
18691,43968D,20251
18696,43970D,20251
18698,43975D,20251
18699,43989D,20251
18690,43988D,20251
18694,43990D,20251
18699,43995D,20251
18700,44012D,20251
18699,44031D,20251
18701,44058D,20251
18699,44097D,20251
18700,44106D,20251
18701,44107D,20251
18702,44108D,20251
18703,44109D,20251
18704,44110D,20251
18705,44112D,20251
18699,44115D,20251
18699,44122D,20251
18699,44125D,20251
18699,44128D,20251
18702,44149D,20251
18699,44180D,20251
18699,44185D,20251
18699,44188D,20251
18699,44191D,20251
18699,44194D,20251
18699,44197D,20251
18706,44205D,20251
18707,44209R,20251
18708,44210R,20251
18707,44213D,20251
18709,44240D,20251
18710,44244D,20251
18711,44247D,20251
18712,44256D,20251
18707,44260D,20251
18708,44264D,20251
18713,44268D,20251
18708,44279D,20251
18707,44289D,20251
18707,44290D,20251
18711,44291D,20251
18712,44292D,20251
18714,44293D,20251
18646,44294D,20251
18715,44295D,20251
18711,44296D,20251
18712,44297D,20251
18708,44298D,20251
18708,44306D,20251
18708,44314D,20251
18706,44315D,20251
18716,44316D,20251
18717,44317D,20251
18706,44319D,20251
18716,44321D,20251
18708,44322D,20251
18708,44325D,20251
18708,44327D,20251
18706,44339D,20251
18711,44350D,20251
18712,44353D,20251
18709,44359D,20251
18712,44363D,20251
18718,44366D,20251
18708,44386D,20251
18707,44390D,20251
18708,44397D,20251
18719,44426D,20251
18271,44432R,20251
18720,44435D,20251
18695,44437D,20251
18691,44438D,20251
18696,44439D,20251
18719,44441D,20251
18696,44443D,20251
18696,44445D,20251
18696,44447D,20251
18721,44449D,20251
18722,44455D,20251
18721,44459D,20251
18695,44461D,20251
18695,44462R,20251
18720,44475D,20251
18695,44477D,20251
18691,44478D,20251
18696,44479D,20251
18719,44481D,20251
18696,44483D,20251
18696,44485D,20251
18696,44487D,20251
18721,44489D,20251
18720,44495D,20251
18696,44499D,20251
18719,44501D,20251
18696,44503D,20251
18696,44505D,20251
18696,44507D,20251
18721,44509D,20251
18720,44512D,20251
18723,44514D,20251
18695,44516D,20251
18696,44518D,20251
18719,44520D,20251
18696,44522D,20251
18696,44524D,20251
18696,44526D,20251
18721,44528D,20251
18696,44532D,20251
18724,44541D,20251
18720,44543D,20251
18723,44546D,20251
18695,44549D,20251
18691,44551D,20251
18696,44552D,20251
18719,44555D,20251
18696,44558D,20251
18696,44561D,20251
18696,44564D,20251
18721,44567D,20251
18725,44575D,20251
18696,44595D,20251
18719,44604R,20251
18720,44622D,20251
18723,44625D,20251
18695,44628D,20251
18691,44630D,20251
18696,44631D,20251
18719,44634D,20251
18696,44637D,20251
18696,44640D,20251
18696,44643D,20251
18721,44646D,20251
18696,44652D,20251
18720,44662D,20251
18723,44665D,20251
18695,44668D,20251
18696,44671D,20251
18719,44674D,20251
18696,44677D,20251
18696,44680D,20251
18696,44683D,20251
18721,44686D,20251
18723,44687D,20251
18726,44694D,20251
18720,44724D,20251
18723,44727D,20251
18695,44730D,20251
18696,44733D,20251
18719,44736D,20251
18696,44739D,20251
18696,44742D,20251
18696,44745D,20251
18721,44751D,20251
18696,44754D,20251
18727,44756D,20251
18696,44758D,20251
18720,44760D,20251
18723,44763D,20251
18695,44766D,20251
18696,44769D,20251
18719,44772D,20251
18696,44775D,20251
18696,44778D,20251
18696,44781D,20251
18721,44784D,20251
18696,44797D,20251
18699,44903D,20251
18699,44916D,20251
18699,44948D,20251
18699,44955D,20251
18699,44958D,20251
18699,44960D,20251
18699,44975D,20251
18699,44980D,20251
18699,44990D,20251
18699,44995D,20251
18728,45000R,20251
18729,45001R,20251
18730,45002R,20251
18731,45010R,20251
18732,45014R,20251
18730,45015R,20251
18732,45020R,20251
18733,45025R,20251
18729,45030R,20251
18732,45035R,20251
18733,45040R,20251
18729,45045R,20251
18730,45060R,20251
18733,45065R,20251
18691,45105R,20251
18734,45140R,20251
18735,45145R,20251
18736,45148R,20251
17033,45150D,20251
18737,45168D,20251
17033,45180D,20251
18690,45200D,20251
18691,45205D,20251
18690,45210D,20251
18691,45215D,20251
18691,45218D,20251
17033,45220D,20251
18676,45266D,20251
17033,45272D,20251
18738,45287D,20251
18690,45290D,20251
18691,45295D,20251
18690,45305D,20251
18691,45310D,20251
18691,45313D,20251
17033,45325D,20251
18691,45330D,20251
18690,45333D,20251
18691,45335D,20251
18738,45340D,20251
18690,45345D,20251
18691,45350D,20251
17033,45365D,20251
18691,45370D,20251
18690,45380D,20251
18691,45382D,20251
18690,45388D,20251
18691,45390D,20251
18739,45403R,20251
18740,45406R,20251
18741,45409R,20251
18742,45411R,20251
18741,45412R,20251
18743,45415R,20251
18743,45418R,20251
18744,45421R,20251
18745,45424R,20251
18742,45425R,20251
18746,45427R,20251
18745,45435R,20251
18746,45441R,20251
18747,45450R,20251
18748,45465D,20251
18694,45470D,20251
18749,45477D,20251
18750,45485D,20251
18751,45506D,20251
18748,45525D,20251
18694,45530D,20251
18749,45540D,20251
18748,45555D,20251
18752,45560D,20251
18694,45575D,20251
18748,45580D,20251
18748,45583D,20251
18752,45585D,20251
18748,45605D,20251
18694,45610D,20251
18750,45617D,20251
18752,45627D,20251
18752,45640D,20251
18748,45655D,20251
18694,45660D,20251
18753,45682D,20251
18694,45688D,20251
18694,45690D,20251
18748,45696D,20251
18754,45710D,20251
18694,45720D,20251
18748,45725D,20251
18748,45730D,20251
18752,45735D,20251
18755,45742D,20251
18754,45765D,20251
18748,45775D,20251
18694,45780D,20251
18694,45787D,20251
18748,45789D,20251
18756,45792D,20251
18756,45793D,20251
18754,45795D,20251
18754,45796D,20251
18694,45800D,20251
18748,45815D,20251
18754,45820D,20251
18748,45830D,20251
18694,45835D,20251
18694,45860D,20251
18694,45875D,20251
18748,45877D,20251
18757,47320D,20251
18758,47323D,20251
18759,47324R,20251
18658,47340D,20251
18760,47435D,20251
18643,47360D,20251
18761,47370R,20251
18761,47371R,20251
18761,47372R,20251
18762,47373D,20251
18762,47374R,20251
18762,47375D,20251
18762,47376R,20251
18761,47377D,20251
18762,47378R,20251
18763,47386D,20251
18658,47395D,20251
18658,47420D,20251
18658,47425D,20251
18758,47440D,20251
18648,47453D,20251
18761,47465D,20251
18695,47466D,20251
18658,47478D,20251
18643,47512D,20251
18764,47513D,20251
18648,47525D,20251
18648,47528D,20251
18658,47531D,20251
18658,47540D,20251
18658,47554D,20251
18658,47570D,20251
18658,47595D,20251
17033,45900D,20251
18765,45905D,20251
18693,45910D,20251
18693,45915D,20251
18693,45920D,20251
18765,45923R,20251
18765,45924R,20251
17033,45925D,20251
18765,45930D,20251
18693,45935D,20251
18693,45940D,20251
18693,45945D,20251
18693,45955D,20251
18765,45960D,20251
18693,45965D,20251
18693,45970D,20251
18693,45975D,20251
18693,45980D,20251
18765,45985D,20251
18693,45990D,20251
18693,45995D,20251
18693,46000D,20251
17033,46005D,20251
18765,46010D,20251
18693,46015D,20251
18693,46020D,20251
18693,46025D,20251
17033,46060D,20251
18765,46065D,20251
18693,46070D,20251
18693,46075D,20251
18693,46080D,20251
18693,46125D,20251
18693,46135D,20251
18765,46140D,20251
18693,46145D,20251
18693,46150D,20251
18693,46155D,20251
18693,46185D,20251
18765,46190D,20251
18693,46195D,20251
18693,46200D,20251
18693,46205D,20251
18693,46208D,20251
18693,46210D,20251
18693,46220D,20251
18765,46225D,20251
18693,46230D,20251
18693,46235D,20251
18693,46240D,20251
