SCT_ID,SCH_ID,SCH_DAY,SCH_STTIME,SCH_ENTIME
03935D,10292,,,
03936D,10293,,,
03937D,10294,,,
03938D,10295,,,
03939D,10296,,,
03950D,10297,,,
03951D,10298,,,
03965D,10299,,,
03966D,10300,,,
03967D,10301,,,
03968D,10302,,,
03969D,10303,,,
03466D,10304,,,
03467D,10305,,,
03468D,10306,,,
03470D,10307,TUE,8:00,9:15
03470D,10308,THU,8:00,9:15
04043D,10309,TUE,8:00,9:15
04043D,10310,THU,8:00,9:15
04143D,10311,TUE,8:00,9:15
04143D,10312,THU,8:00,9:15
04243D,10313,TUE,8:00,9:15
04243D,10314,THU,8:00,9:15
04314D,10315,TUE,8:00,9:15
04314D,10316,THU,8:00,9:15
03472D,10317,THU,16:00,18:30
03484D,10318,,,
03485D,10319,,,
03596D,10320,,,
03597D,10321,,,
03598D,10322,,,
03599D,10323,,,
03600D,10324,,,
03601D,10325,,,
03954D,10326,,,
03955D,10327,,,
03956D,10328,,,
03957D,10329,,,
03958D,10330,,,
03959D,10331,,,
03960D,10332,,,
03961D,10333,,,
03488D,10334,,,
03489R,10335,,,
03490D,10336,,,
04041D,10337,THU,17:30,20:20
04141D,10338,THU,17:30,20:20
04241D,10339,THU,17:30,20:20
04318D,10340,THU,17:30,20:20
03491D,10341,MON,10:00,11:15
03491D,10342,WED,10:00,11:15
03492D,10343,MON,10:00,11:15
03492D,10344,WED,10:00,11:15
04046D,10345,MON,10:00,11:15
04046D,10346,WED,10:00,11:15
04146D,10347,MON,10:00,11:15
04146D,10348,WED,10:00,11:15
03497D,10349,TUE,15:00,16:15
03497D,10350,THU,15:00,16:15
03499D,10351,TUE,10:00,11:50
03499D,10352,THU,10:00,11:50
04000D,10353,TUE,10:00,11:50
04000D,10354,THU,10:00,11:50
04001D,10355,TUE,18:30,20:20
04001D,10356,THU,18:30,20:20
04101D,10357,TUE,18:30,20:20
04101D,10358,THU,18:30,20:20
04181D,10359,TUE,10:00,11:50
04181D,10360,THU,10:00,11:50
04201D,10361,TUE,18:30,20:20
04201D,10362,THU,18:30,20:20
04250D,10363,TUE,18:30,20:20
04250D,10364,THU,18:30,20:20
04311D,10365,TUE,18:30,20:20
04311D,10366,THU,18:30,20:20
03502D,10367,,,
03653D,10368,MON,23:00,12:15
03653D,10369,WED,23:00,12:15
03654D,10370,WED,8:00,10:30
03657D,10371,TUE,14:00,15:50
03661D,10372,TUE,14:00,15:50
03254D,10373,TUE,15:00,16:50
03255D,10374,TUE,15:00,16:50
03453D,10375,TUE,13:00,14:50
03552D,10376,MON,8:00,9:50
04079D,10377,MON,8:00,9:50
04179D,10378,MON,8:00,9:50
04279D,10379,MON,8:00,9:50
04040D,10380,MON,16:00,17:50
04140D,10381,MON,16:00,17:50
04251D,10382,MON,16:00,17:50
03557D,10383,TUE,15:30,18:20
03558D,10384,TUE,15:30,18:20
03563D,10385,,,
03564D,10386,,,
03560D,10387,THU,14:00,15:50
03561D,10388,MON,17:00,19:00
03554D,10389,TUE,18:00,20:50
04007D,10390,TUE,18:00,20:50
04107D,10391,TUE,18:00,20:50
03555D,10392,TUE,19:00,20:50
04025D,10393,TUE,19:00,20:50
04026D,10394,TUE,17:00,18:50
04125D,10395,TUE,19:00,20:50
04182D,10396,TUE,17:00,18:50
04321D,10397,TUE,17:00,18:50
03569D,10398,WED,16:00,18:30
04042D,10399,WED,16:00,18:30
04142D,10400,WED,16:00,18:30
04305D,10401,WED,16:00,18:30
04002D,10402,THU,18:00,19:50
04102D,10403,THU,18:00,19:50
03572D,10404,TUE,13:30,16:20
03575D,10405,TUE,13:30,16:20
03578D,10406,WED,16:00,17:50
04006D,10407,WED,16:00,17:50
04106D,10408,WED,16:00,17:50
03577D,10409,FRI,9:00,10:50
04021D,10410,FRI,9:00,10:50
04121D,10411,FRI,9:00,10:50
04324D,10412,FRI,9:00,10:50
03574D,10413,WED,18:00,20:50
04061D,10414,WED,18:00,20:50
04161D,10415,WED,18:00,20:50
04319D,10416,WED,18:00,20:50
03591D,10417,,,
03592D,10418,THU,18:00,20:00
04078D,10419,THU,18:00,20:00
04178D,10420,THU,18:00,20:00
03663D,10421,WED,10:00,11:50
04069D,10422,WED,10:00,11:50
04169D,10423,WED,10:00,11:50
03613D,10424,WED,16:00,19:00
04408D,10425,WED,19:30,21:10
03605D,10426,WED,13:30,15:20
03622D,10427,TUE,18:00,21:00
04032D,10428,TUE,18:00,21:00
04132D,10429,TUE,18:00,21:00
03627D,10430,TUE,16:00,19:00
03625D,10431,MON,16:00,18:30
03631D,10432,WED,14:00,16:50
04067D,10433,,,
04167D,10434,,,
03633D,10435,TUE,18:20,20:20
03635D,10436,,,
03636D,10437,,,
03637D,10438,,,
03638D,10439,,,
03648D,10440,TUE,16:30,19:00
03647D,10441,THU,13:30,15:20
03649D,10442,MON,14:00,15:50
03660D,10443,MON,14:00,15:50
03646D,10444,MON,10:30,11:45
03646D,10445,WED,10:30,11:45
03900D,10446,,,
03901D,10447,,,
03902D,10448,,,
03903D,10449,,,
03904D,10450,,,
03905D,10451,,,
03906D,10452,,,
03907D,10453,,,
03908D,10454,,,
03909D,10455,,,
03910D,10456,,,
03911D,10457,,,
03912D,10458,,,
03913D,10459,,,
04028D,10460,,,
04029D,10461,,,
04228D,10462,,,
04229D,10463,,,
04333D,10464,,,
03668D,10465,TUE,12:00,13:30
03669D,10466,,,
03670D,10467,,,
03671D,10468,,,
03672D,10469,,,
03673D,10470,,,
03674D,10471,,,
03675D,10472,,,
03676D,10473,,,
03680D,10474,,,
03681D,10475,,,
03682D,10476,,,
03683D,10477,,,
40269R,10478,THU,17:00,19:00
40282R,10479,TUE,,
50254R,10480,THU,12:00,14:50
40460D,10481,TUE,9:00,10:20
40462D,10482,FRI,13:00,14:20
40466D,10483,WED,14:30,15:50
40466D,10484,FRI,14:30,15:50
40450D,10485,,,
40548D,10486,,,
50116R,10487,THU,12:00,15:50
50117R,10488,TUE,12:00,16:00
50119R,10489,WED,8:00,10:50
50121R,10490,TUE,,
50121R,10491,WED,,
50121R,10492,THU,,
50121R,10493,FRI,,
50124R,10494,TUE,,
50124R,10495,WED,,
50124R,10496,THU,,
50124R,10497,FRI,,
50125R,10498,MON,16:00,18:00
50108R,10499,MON,8:00,10:50
50126R,10500,,,
50128R,10501,,,
40400D,10502,TUE,15:00,17:00
40400D,10503,THU,15:00,17:00
40365D,10504,WED,15:00,17:00
40368D,10505,,,
40371D,10506,,,
40374D,10507,,,
40377D,10508,,,
40366D,10509,,,
40380D,10510,,,
40383D,10511,,,
40386D,10512,,,
40106D,10513,MON,12:00,12:50
40100D,10514,TUE,12:00,12:50
40115D,10515,,,
40120D,10516,,,
40121D,10517,,,
40122D,10518,,,
40123D,10519,,,
40124D,10520,,,
41611R,10521,WED,21:00,13:30
40127D,10522,FRI,9:30,10:20
40130R,10523,TUE,13:00,15:00
40131R,10524,TUE,13:00,15:00
40132R,10525,TUE,13:00,15:00
40135D,10526,TUE,15:00,17:00
40135D,10527,THU,15:00,17:00
40140D,10528,,,
40145D,10529,,,
40146D,10530,,,
40147D,10531,,,
40148D,10532,,,
40149D,10533,,,
40550R,10534,TUE,9:30,10:50
40550R,10535,THU,9:30,10:50
40553D,10536,FRI,13:00,14:50
40556R,10537,TUE,23:00,12:20
40556R,10538,THU,23:00,12:20
40551R,10539,MON,10:00,11:50
40551R,10540,WED,10:00,11:50
40554R,10541,MON,12:00,13:50
40554R,10542,WED,12:00,13:50
40567R,10543,TUE,15:30,16:50
40567R,10544,THU,15:30,16:50
40574R,10545,TUE,14:00,15:20
40574R,10546,THU,14:00,15:20
40555R,10547,WED,17:00,19:50
40571D,10548,TUE,17:00,20:20
40573R,10549,THU,18:00,21:20
40607R,10550,MON,10:00,11:50
40607R,10551,WED,10:00,11:50
40580D,10552,TUE,12:30,13:50
40580D,10553,THU,12:30,13:50
40589R,10554,TUE,14:00,15:20
40589R,10555,THU,14:00,15:20
40618R,10556,TUE,17:00,18:20
40618R,10557,THU,17:00,18:20
40557D,10558,TUE,23:00,12:20
40557D,10559,THU,23:00,12:20
40584R,10560,MON,10:00,11:50
40584R,10561,WED,10:00,11:50
40591R,10562,THU,15:30,18:20
40595D,10563,FRI,13:00,14:50
40652D,10564,TUE,9:00,10:50
40652D,10565,THU,9:00,10:50
40656D,10566,TUE,13:00,14:50
40656D,10567,THU,13:00,14:50
40659D,10568,TUE,10:00,11:50
40659D,10569,THU,10:00,11:50
40684D,10570,THU,12:00,13:50
40672D,10571,WED,9:00,9:50
40676D,10572,,,
40667D,10573,FRI,12:00,12:50
40650R,10574,,,
40653D,10575,,,
40673D,10576,,,
40675D,10577,,,
70000D,10578,,,
70016D,10579,,,
70005D,10580,,,
70006D,10581,,,
70007D,10582,,,
70008D,10583,,,
70009D,10584,,,
70010D,10585,,,
41473R,10586,TUE,23:00,12:20
41473R,10587,THU,23:00,12:20
41457D,10588,THU,15:00,18:00
41455D,10589,WED,15:00,18:00
41459D,10590,TUE,15:30,18:30
41450D,10591,,,
41458D,10592,THU,23:00,13:00
00010R,10593,,,
00020R,10594,,,
00030R,10595,,,
00040R,10596,,,
00070R,10597,,,
40165D,10598,,,
40174D,10599,,,
40171D,10600,,,
40172D,10601,,,
40173D,10602,,,
40170D,10603,,,
41419R,10604,MON,12:00,13:50
41436R,10605,MON,10:00,11:50
41401R,10606,TUE,14:00,15:50
41403R,10607,WED,10:00,11:50
41405R,10608,MON,10:00,11:50
41425D,10609,TUE,13:30,15:20
41431D,10610,THU,13:30,15:20
41449R,10611,MON,12:00,13:50
41449R,10612,WED,12:00,13:50
41407R,10613,TUE,12:00,13:50
41423R,10614,TUE,10:00,11:50
41437R,10615,WED,16:00,17:50
41438R,10616,WED,8:00,9:50
41427R,10617,THU,16:00,17:50
41422R,10618,WED,10:00,11:50
41418D,10619,MON,8:00,9:50
41400R,10620,MON,14:00,15:50
41432R,10621,WED,10:00,11:50
41429R,10622,TUE,14:00,15:50
41412R,10623,THU,23:00,12:50
41442D,10624,MON,13:00,14:50
41441D,10625,TUE,16:00,17:50
41354D,10626,THU,16:00,17:50
41357D,10627,TUE,13:00,14:50
41446D,10628,WED,13:00,14:50
41447D,10629,MON,9:00,10:50
41447D,10630,WED,9:00,10:50
41444D,10631,,,
41392D,10632,THU,9:00,10:50
41358D,10633,WED,23:00,12:50
41356D,10634,TUE,23:00,12:50
41365D,10635,MON,16:00,17:50
41365D,10636,WED,16:00,17:50
41355D,10637,,,
41361D,10638,,,
40719D,10639,WED,12:00,12:50
40722D,10640,,,
40741D,10641,,,
40744D,10642,,,
40747D,10643,,,
40750D,10644,,,
40749D,10645,,,
41670D,10646,,,
41672D,10647,,,
41673D,10648,,,
41674R,10649,,,
41671D,10650,,,
42100D,10651,,,
42120D,10652,,,
42121D,10653,,,
40202R,10654,MON,10:00,11:00
40206R,10655,MON,9:00,9:50
40207R,10656,TUE,9:00,9:50
40208R,10657,TUE,10:00,10:50
40211R,10658,TUE,9:00,9:50
40212R,10659,TUE,12:00,13:00
80001R,10660,MON,9:00,10:40
80001R,10661,WED,9:00,10:40
80045R,10662,MON,23:00,12:40
80045R,10663,WED,23:00,12:40
80005R,10664,TUE,12:00,13:40
80005R,10665,THU,12:00,13:40
80015R,10666,MON,10:00,11:50
80016R,10667,WED,16:00,18:50
80017R,10668,MON,13:00,15:50
80019R,10669,TUE,16:00,18:50
80020R,10670,FRI,12:00,14:50
80035R,10671,WED,23:00,13:50
80029R,10672,FRI,12:00,14:50
80028R,10673,FRI,8:30,11:20
80030R,10674,WED,16:00,18:50
80031R,10675,SAT,20:30,15:30
80036R,10676,,,
70290R,10677,TUE,8:00,9:50
70290R,10678,THU,8:00,9:50
70291R,10679,MON,11:00,11:50
70291R,10680,WED,11:00,11:50
70100D,10681,,,
70101D,10682,,,
70117D,10683,,,
70102D,10684,,,
70118D,10685,,,
70103D,10686,,,
70119D,10687,,,
70283D,10688,,,
70104D,10689,,,
70120D,10690,,,
70111D,10691,,,
70115D,10692,,,
70122D,10693,,,
70116D,10694,,,
70105D,10695,,,
70123D,10696,,,
70106D,10697,,,
70124D,10698,,,
70110D,10699,,,
70107D,10700,,,
70121D,10701,,,
70109D,10702,,,
70112D,10703,,,
70113D,10704,,,
70280D,10705,,,
70284D,10706,,,
40851D,10707,WED,13:00,14:50
40871D,10708,,,
40872D,10709,,,
40874D,10710,,,
40880D,10711,,,
40888D,10712,FRI,23:00,12:20
70503R,10713,TUE,14:00,15:20
70503R,10714,THU,14:00,15:20
70502R,10715,MON,10:00,10:50
70502R,10716,WED,10:00,10:50
70502R,10717,FRI,10:00,10:50
40953D,10718,,,
41077D,10719,,,
41094D,10720,,,
41207D,10721,,,
41091D,10722,WED,13:00,16:25
41208D,10723,TUE,21:30,12:50
41211D,10724,,,
41107D,10725,,,
41070D,10726,,,
41100D,10727,,,
41120D,10728,,,
41200D,10729,,,
41073D,10730,FRI,13:05,15:05
41071D,10731,FRI,15:10,17:10
41053D,10732,WED,12:30,14:30
41054D,10733,WED,14:35,16:35
41052D,10734,,,
41121D,10735,,,
41203D,10736,,,
41215D,10737,,,
41069D,10738,TUE,13:30,17:20
41115D,10739,,,
41116D,10740,,,
41137R,10741,WED,9:00,11:50
41229D,10742,TUE,22:00,13:00
41072D,10743,MON,17:00,17:50
41075D,10744,,,
41078R,10745,MON,13:00,16:00
41081D,10746,TUE,13:30,16:20
41212D,10747,TUE,21:00,12:25
41062R,10748,FRI,9:00,9:55
41143R,10749,FRI,10:00,11:50
41219D,10750,,,
41222D,10751,,,
41177R,10752,MON,14:00,17:00
41096R,10753,WED,9:00,11:50
41095D,10754,,,
41097D,10755,,,
41088D,10756,,,
41216D,10757,,,
41067D,10758,,,
41089D,10759,,,
41111D,10760,THU,13:30,17:30
41114D,10761,MON,13:00,16:25
41171R,10762,MON,22:00,13:25
41149D,10763,WED,8:30,11:55
41102D,10764,TUE,22:00,12:00
41102D,10765,THU,22:00,12:00
41060D,10766,MON,22:00,13:00
41103D,10767,WED,13:00,17:00
41090D,10768,,,
41125D,10769,TUE,13:00,16:25
41217D,10770,,,
41161D,10771,,,
41214D,10772,,,
41188D,10773,WED,21:00,12:25
41196D,10774,MON,9:00,11:55
41133D,10775,,,
41136D,10776,,,
41139D,10777,,,
41109D,10778,THU,13:00,14:55
41110D,10779,THU,15:00,16:55
41145R,10780,,,
41148D,10781,,,
41151R,10782,,,
41093D,10783,,,
41153D,10784,,,
41098D,10785,,,
41144D,10786,,,
41099D,10787,,,
41122D,10788,FRI,9:30,10:55
41142D,10789,,,
41146D,10790,FRI,9:30,10:55
41147D,10791,FRI,9:30,10:55
41127R,10792,MON,21:00,12:50
41238D,10793,MON,23:00,14:00
41141D,10794,FRI,22:30,14:00
41163R,10795,MON,9:30,10:50
41157D,10796,TUE,13:00,17:00
41167D,10797,,,
41170D,10798,,,
41173D,10799,,,
41176D,10800,,,
41179D,10801,,,
41182D,10802,,,
41185D,10803,,,
41186D,10804,,,
41248D,10805,,,
41189D,10806,,,
41190R,10807,,,
41193D,10808,,,
41194R,10809,,,
41197D,10810,,,
41198R,10811,,,
41201D,10812,,,
41202R,10813,,,
41205D,10814,,,
41206R,10815,,,
41250R,10816,,,
41254R,10817,,,
41258R,10818,,,
41256R,10819,,,
41269R,10820,,,
41262R,10821,,,
41266R,10822,,,
41270R,10823,,,
41277R,10824,,,
41284R,10825,,,
41291R,10826,,,
41295R,10827,,,
41299R,10828,,,
41633R,10829,MON,13:00,14:50
41623R,10830,,,
41601D,10831,WED,21:30,13:30
41603R,10832,WED,21:30,13:30
41622R,10833,WED,21:30,13:30
41600R,10834,THU,22:00,12:30
41600R,10835,FRI,22:00,12:30
41649R,10836,MON,23:00,12:50
41606R,10837,THU,13:00,17:00
41602R,10838,MON,13:00,14:50
41604R,10839,TUE,10:00,11:50
41645D,10840,,,
41631R,10841,,,
41612D,10842,,,
41634R,10843,WED,14:00,17:30
70093D,10844,MON,17:00,18:50
70093D,10845,THU,17:00,18:50
70094D,10846,MON,13:00,14:50
70094D,10847,WED,13:00,14:50
70095D,10848,,,
70099D,10849,TUE,13:00,14:50
70099D,10850,THU,13:00,14:50
70067R,10851,MON,10:00,11:50
70067R,10852,WED,10:00,11:50
70068R,10853,WED,14:00,15:50
70069D,10854,,,
70070R,10855,,,
70071R,10856,,,
70074R,10857,TUE,23:00,12:50
70075R,10858,TUE,16:00,17:50
70076D,10859,,,
42430D,10860,TUE,16:00,17:50
42440D,10861,THU,17:00,18:50
42445D,10862,MON,16:00,17:50
42460D,10863,,,
42465D,10864,,,
42485D,10865,,,
43401D,10866,WED,16:00,17:50
43403D,10867,WED,12:00,13:50
43404D,10868,MON,12:00,13:50
43408D,10869,THU,14:00,15:50
43410D,10870,,,
43411D,10871,,,
43412D,10872,,,
43416D,10873,,,
43417D,10874,,,
43418D,10875,,,
43427D,10876,TUE,10:00,11:50
43428D,10877,THU,10:00,11:50
43429D,10878,THU,16:00,17:50
43430R,10879,MON,16:00,17:50
43430R,10880,WED,16:00,17:50
43432D,10881,,,
43433D,10882,,,
43436D,10883,THU,16:00,18:50
43438D,10884,MON,14:00,15:50
43448D,10885,MON,19:00,20:50
43449D,10886,TUE,18:00,19:50
43450D,10887,THU,10:00,11:50
43452D,10888,TUE,10:00,11:50
43453D,10889,WED,14:00,15:50
43454D,10890,TUE,14:00,15:50
43455D,10891,TUE,16:00,17:50
43456D,10892,WED,18:00,19:50
43457D,10893,WED,10:00,11:50
43458D,10894,MON,10:00,11:50
43460D,10895,TUE,18:00,19:50
43463D,10896,THU,10:00,11:50
43464D,10897,THU,14:00,15:50
43466D,10898,TUE,18:00,19:50
43468D,10899,TUE,14:00,15:50
43473D,10900,,,
43481D,10901,,,
43482D,10902,,,
43483D,10903,THU,14:00,15:50
43484D,10904,TUE,10:00,11:50
43485D,10905,,,
43486D,10906,,,
43492D,10907,,,
43497D,10908,,,
42610D,10909,WED,12:00,13:50
42620D,10910,,,
42628D,10911,FRI,12:00,13:50
42635D,10912,,,
42640D,10913,,,
42645D,10914,,,
42650D,10915,,,
42655D,10916,,,
42660D,10917,,,
42665D,10918,,,
43537D,10919,WED,12:00,13:50
43550D,10920,,,
43566D,10921,WED,17:00,19:50
43570D,10922,TUE,16:00,17:50
43577D,10923,THU,18:00,19:50
43610D,10924,,,
43615D,10925,,,
43619D,10926,,,
43622D,10927,,,
43625D,10928,,,
43642D,10929,TUE,17:30,19:20
43648D,10930,MON,12:00,13:50
43650D,10931,MON,17:00,18:50
43679D,10932,,,
43685D,10933,,,
43688D,10934,,,
43691D,10935,,,
43694D,10936,,,
43697D,10937,,,
42510D,10938,,,
42530D,10939,THU,10:00,11:50
42540D,10940,,,
42542D,10941,,,
42560D,10942,,,
42565D,10943,,,
42569D,10944,,,
42573D,10945,,,
42577D,10946,,,
42581D,10947,,,
42701R,10948,TUE,9:00,9:50
42701R,10949,THU,9:00,9:50
42705D,10950,TUE,14:00,15:20
42705D,10951,THU,14:00,15:20
42708D,10952,MON,14:00,15:20
42708D,10953,WED,14:00,15:20
42719D,10954,TUE,9:00,9:50
42719D,10955,THU,9:00,9:50
42720D,10956,TUE,11:00,11:50
42720D,10957,THU,11:00,11:50
42744D,10958,MON,10:00,10:50
42744D,10959,WED,10:00,10:50
42745D,10960,FRI,10:00,10:50
42746D,10961,FRI,13:00,13:50
42747D,10962,MON,10:00,10:50
42747D,10963,WED,10:00,10:50
42748D,10964,FRI,8:00,8:50
42749D,10965,FRI,9:00,9:50
42750D,10966,MON,10:00,10:50
42750D,10967,WED,10:00,10:50
42751D,10968,FRI,8:00,8:50
42752D,10969,FRI,9:00,9:50
42753D,10970,MON,10:00,10:50
42753D,10971,WED,10:00,10:50
42754D,10972,FRI,10:00,10:50
42755D,10973,FRI,13:00,13:50
42756D,10974,MON,10:00,10:50
42756D,10975,WED,10:00,10:50
42757D,10976,FRI,8:00,8:50
42758D,10977,FRI,9:00,9:50
42776D,10978,TUE,8:00,9:50
42776D,10979,THU,8:00,9:50
42777D,10980,TUE,8:00,9:50
42777D,10981,THU,8:00,9:50
42778D,10982,TUE,8:00,9:50
42778D,10983,THU,8:00,9:50
42779D,10984,TUE,8:00,9:50
42779D,10985,THU,8:00,9:50
42780D,10986,TUE,8:00,9:50
42780D,10987,THU,8:00,9:50
42792D,10988,TUE,12:00,13:50
42793D,10989,FRI,23:00,12:20
42798D,10990,MON,16:00,17:50
42828D,10991,MON,9:00,9:50
42828D,10992,WED,9:00,9:50
42829D,10993,FRI,10:00,10:50
42830D,10994,FRI,13:00,13:50
42832D,10995,MON,9:00,9:50
42832D,10996,WED,9:00,9:50
42833D,10997,FRI,8:00,8:50
42834D,10998,FRI,9:00,9:50
42840D,10999,MON,8:00,8:50
42840D,11000,WED,8:00,8:50
42841D,11001,FRI,10:00,10:50
42842D,11002,FRI,13:00,13:50
42844D,11003,MON,9:00,9:50
42844D,11004,WED,9:00,9:50
42845D,11005,FRI,8:00,8:50
42846D,11006,FRI,9:00,9:50
42862D,11007,TUE,10:00,11:50
42862D,11008,THU,10:00,11:50
42864D,11009,TUE,10:00,11:50
42864D,11010,THU,10:00,11:50
42870D,11011,MON,18:00,19:50
42883D,11012,THU,12:00,13:50
42884D,11013,FRI,23:00,12:20
42910D,11014,WED,18:00,19:50
42916D,11015,,,
42920D,11016,MON,11:00,11:50
42920D,11017,WED,11:00,11:50
42943D,11018,,,
42944D,11019,FRI,23:00,12:20
42955D,11020,MON,9:00,9:50
42955D,11021,WED,9:00,9:50
43000D,11022,MON,12:00,13:50
43017D,11023,,,
43018D,11024,FRI,23:00,12:20
43035D,11025,THU,12:00,13:50
43053D,11026,TUE,16:00,18:20
43055D,11027,,,
43065D,11028,WED,18:00,19:50
43070D,11029,MON,12:00,13:50
43079D,11030,,,
43093D,11031,THU,14:00,15:50
43099D,11032,,,
43105D,11033,MON,14:00,15:50
43109D,11034,,,
43136D,11035,,,
43142D,11036,TUE,14:00,15:50
43153D,11037,WED,10:00,11:50
43164D,11038,TUE,10:00,11:50
43170D,11039,,,
43175D,11040,,,
43185D,11041,,,
43190D,11042,,,
43192D,11043,,,
43194D,11044,,,
43196D,11045,,,
43198D,11046,,,
43205D,11047,,,
43207D,11048,,,
43210D,11049,TUE,8:30,9:50
43210D,11050,THU,8:30,9:50
43221D,11051,MON,8:30,9:50
43221D,11052,WED,8:30,9:50
43226D,11053,MON,12:00,13:20
43227D,11054,MON,12:00,13:20
43246D,11055,TUE,16:00,17:50
43246D,11056,THU,16:00,17:50
43255D,11057,MON,12:00,13:50
43255D,11058,WED,12:00,13:50
43256D,11059,WED,10:00,11:50
43257D,11060,TUE,10:00,11:50
43257D,11061,THU,10:00,11:50
43260D,11062,,,
43263D,11063,,,
43280D,11064,,,
43285D,11065,,,
43295D,11066,MON,10:00,11:50
43295D,11067,WED,10:00,11:50
43310D,11068,,,
43320D,11069,,,
43323D,11070,,,
43330D,11071,MON,10:00,11:50
43330D,11072,WED,10:00,11:50
43335D,11073,,,
43360D,11074,,,
43365D,11075,,,
43700R,11076,TUE,16:00,18:50
43702D,11077,MON,16:00,17:50
43702D,11078,WED,16:00,17:50
43710R,11079,WED,19:00,20:50
43715R,11080,MON,16:00,17:50
43715R,11081,WED,16:00,17:50
43725D,11082,TUE,14:00,15:50
43725D,11083,THU,14:00,15:50
43725D,11084,FRI,14:00,15:50
43730R,11085,TUE,16:00,17:50
43730R,11086,THU,16:00,17:50
43735D,11087,MON,14:00,15:50
43735D,11088,WED,14:00,15:50
43735D,11089,FRI,14:00,15:50
43740D,11090,TUE,19:00,21:50
43745D,11091,MON,14:00,16:50
43745D,11092,WED,14:00,16:50
43745D,11093,FRI,14:00,16:50
43755R,11094,TUE,16:00,18:50
43760D,11095,MON,14:00,16:50
43760D,11096,WED,14:00,16:50
43760D,11097,FRI,14:00,16:50
43765R,11098,WED,19:00,21:50
43770D,11099,,,
43771D,11100,,,
43774D,11101,TUE,14:00,16:50
43774D,11102,THU,14:00,16:50
43776D,11103,,,
43800D,11104,,,
43801D,11105,,,
43804D,11106,,,
43812D,11107,TUE,15:00,16:50
43812D,11108,THU,15:00,16:50
43815D,11109,TUE,17:00,18:50
43815D,11110,THU,17:00,18:50
43818D,11111,TUE,19:00,20:50
43818D,11112,THU,19:00,20:50
43821D,11113,TUE,15:00,16:50
43821D,11114,THU,15:00,16:50
43824D,11115,,,
43830D,11116,TUE,14:00,15:50
43830D,11117,THU,14:00,15:50
43832D,11118,,,
43835D,11119,,,
43845D,11120,,,
43855D,11121,TUE,14:00,16:50
43855D,11122,THU,14:00,16:50
43865D,11123,MON,16:00,17:50
43865D,11124,WED,16:00,17:50
43875R,11125,WED,19:00,20:50
43880R,11126,MON,16:00,17:50
43880R,11127,WED,16:00,17:50
43886D,11128,TUE,14:00,15:50
43886D,11129,THU,14:00,15:50
43886D,11130,FRI,14:00,15:50
43890R,11131,TUE,16:00,17:50
43890R,11132,THU,16:00,17:50
43896D,11133,MON,14:00,15:50
43896D,11134,WED,14:00,15:50
43896D,11135,FRI,14:00,15:50
43899D,11136,TUE,19:00,21:50
43902D,11137,MON,14:00,16:50
43902D,11138,WED,14:00,16:50
43902D,11139,FRI,14:00,16:50
43908D,11140,MON,14:00,16:50
43908D,11141,WED,14:00,16:50
43908D,11142,FRI,14:00,16:50
43918D,11143,,,
43919D,11144,,,
43922D,11145,TUE,14:00,16:50
43922D,11146,THU,14:00,16:50
43926D,11147,,,
43942D,11148,,,
43943D,11149,,,
43945D,11150,,,
43947D,11151,TUE,15:00,16:50
43947D,11152,THU,15:00,16:50
43950D,11153,TUE,17:00,18:50
43950D,11154,THU,17:00,18:50
43953D,11155,TUE,19:00,20:50
43953D,11156,THU,19:00,20:50
43956D,11157,TUE,15:00,16:50
43956D,11158,THU,15:00,16:50
43959D,11159,,,
43965D,11160,TUE,14:00,15:50
43965D,11161,THU,14:00,15:50
43968D,11162,,,
43970D,11163,,,
43975D,11164,,,
43989D,11165,TUE,14:00,16:50
43989D,11166,THU,14:00,16:50
43988D,11167,TUE,14:00,16:50
43988D,11168,THU,14:00,16:50
43990D,11169,,,
43995D,11170,TUE,14:00,16:50
43995D,11171,THU,14:00,16:50
44012D,11172,TUE,10:00,11:50
44012D,11173,THU,10:00,11:50
44031D,11174,,,
44043D,11175,TUE,12:00,13:50
44058D,11176,TUE,12:00,13:50
44065D,11177,WED,12:00,13:50
44106D,11178,THU,14:00,15:50
44108D,11179,WED,17:00,18:50
44109D,11180,MON,12:00,13:50
44111D,11181,THU,12:00,13:50
44112D,11182,TUE,10:00,11:50
44115D,11183,,,
44122D,11184,,,
44125D,11185,,,
44128D,11186,,,
44149D,11187,TUE,17:00,19:50
44180D,11188,,,
44185D,11189,,,
44188D,11190,,,
44191D,11191,,,
44194D,11192,,,
44197D,11193,,,
44205D,11194,TUE,12:00,13:50
44205D,11195,THU,12:00,13:50
44209D,11196,TUE,14:00,15:50
44209D,11197,THU,14:00,15:50
44213D,11198,MON,18:00,21:20
44240D,11199,TUE,18:00,19:50
44240D,11200,THU,18:00,19:50
44244D,11201,MON,19:00,20:50
44247D,11202,TUE,14:00,15:50
44247D,11203,THU,14:00,15:50
44256D,11204,TUE,16:00,17:50
44260D,11205,THU,18:00,19:50
44264D,11206,TUE,12:00,13:50
44264D,11207,THU,12:00,13:50
44268D,11208,TUE,18:30,22:00
44291D,11209,WED,14:00,15:50
44292D,11210,THU,16:00,17:50
44293D,11211,THU,20:00,21:50
44295D,11212,WED,10:00,11:50
44296D,11213,TUE,10:00,11:50
44296D,11214,THU,10:00,11:50
44306D,11215,,,
44314D,11216,TUE,18:30,22:00
44315D,11217,WED,12:00,13:50
44316D,11218,WED,16:00,17:50
