CRS_ID,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS,SCT_SEMESTER
CHEM-105B,17259R,Quiz,73,80,SLH,200,,,20231
CHEM-105B,17256R,Lecture,81,200,SGM,124,,,20231
CHEM-105B,17260R,Lecture,212,225,SGM,123,,,20231
CHEM-105B,17272D,Lab,14,15,SGM,136A/B,,,20231
CHEM-105B,17274D,Lab,14,15,SGM,136A/B,,,20231
CHEM-105B,17278D,Lab,15,15,SGM,136C/D,,,20231
CHEM-105B,17280D,Lab,12,15,SGM,136C/D,,,20231
CHEM-105B,17282D,Lab,12,15,SGM,136C/D,,,20231
CHEM-105B,17284D,Lab,14,16,SGM,136C/D,,,20231
CHEM-105B,17286D,Lab,15,15,SGM,133A/B,,,20231
CHEM-105B,17288D,Lab,9,10,SGM,133A/B,,,20231
CHEM-105B,17290D,Lab,15,15,SGM,133A/B,,,20231
CHEM-105B,17292D,Lab,10,10,SGM,136A/B,,,20231
CHEM-105B,17294D,Lab,10,10,SGM,136A/B,,,20231
CHEM-105B,17296D,Lab,13,15,SGM,136A/B,,,20231
CHEM-105B,17298D,Lab,14,15,SGM,136A/B,,,20231
CHEM-105B,17300D,Lab,17,17,SGM,133A/B,,,20231
CHEM-105B,17302D,Lab,16,16,SGM,133A/B,,,20231
CHEM-105B,17304D,Lab,15,16,SGM,136A/B,,,20231
CHEM-105B,17306D,Lab,15,15,SGM,136A/B,,,20231
CHEM-105B,17308D,Lab,14,15,SGM,136A/B,,,20231
CHEM-105B,17310D,Lab,15,15,SGM,136C/D,,,20231
CHEM-105B,17312D,Lab,14,15,SGM,136C/D,,,20231
CHEM-105B,17314D,Lab,14,15,SGM,136C/D,,,20231
CHEM-105B,17316D,Lab,15,15,SGM,136C/D,,,20231
CHEM-105B,17318D,Lab,16,16,SGM,133A/B,,,20231
CHEM-105B,17320D,Lab,15,16,SGM,133A/B,,,20231
CHEM-105B,17322D,Lab,16,16,SGM,133A/B,,,20231
CHEM-105B,17328D,Lab,12,15,SGM,136A/B,,,20231
CHEM-105B,17330D,Lab,14,15,SGM,136A/B,,,20231
CHEM-108,17208D,Lecture,43,75,SGM,101,,,20231
CHEM-108,17210R,Quiz,43,75,SGM,101,,,20231
CHEM-108,17212R,Lab,9,14,SGM,136D,,,20231
CHEM-108,17213R,Lab,13,14,SGM,136D,,,20231
CHEM-108,17214R,Lab,8,14,SGM,136D,,,20231
CHEM-108,17215R,Lab,13,14,SGM,136D,,,20231
CHEM-115B,17334D,Lecture-Discussion,57,70,SGM,101,,,20231
CHEM-115B,17336R,Quiz,57,70,ZHS,159,,,20231
CHEM-115B,17340D,Lab,15,16,SGM,133C,,,20231
CHEM-115B,17342D,Lab,14,15,SGM,133C,,,20231
CHEM-115B,17344R,Lab,14,14,SGM,133C,,,20231
CHEM-115B,17346R,Lab,14,14,SGM,133C,,,20231
CHEM-205,17348D,Lecture,130,135,SGM,123,,,20231
CHEM-205,17350R,Lab,15,15,SGM,307,,,20231
CHEM-205,17352R,Lab,15,15,SGM,307,,,20231
CHEM-205,17354R,Lab,15,15,SGM,307,,,20231
CHEM-205,17356R,Lab,14,15,SGM,307,,,20231
CHEM-205,17358R,Lab,13,15,SGM,307,,,20231
CHEM-205,17360R,Lab,14,15,SGM,307,,,20231
CHEM-205,17362R,Lab,15,15,SGM,307,,,20231
CHEM-205,17364R,Lab,14,15,SGM,307,,,20231
CHEM-205,17366R,Lab,15,15,SGM,307,,,20231
CHEM-251,17367D,Lecture,28,31,SLH,100,,,20231
CHEM-290A,17368D,Lecture-Lab,1,10,TBA,,,,20231
CHEM-290B,17370D,Lecture-Lab,2,10,TBA,,,,20231
CHEM-290C,17372D,Lecture-Lab,0,10,TBA,,,,20231
CHEM-290D,17374D,Lecture-Lab,0,10,TBA,,,,20231
CHEM-300,17380D,Lecture-Discussion,11,30,GFS,223,,,20231
CHEM-300,17382D,Lab,8,12,SGM,142,,,20231
CHEM-300,17388D,Lab,3,7,SGM,142,,,20231
CHEM-322A,17390R,Lecture,212,240,SGM,124,,,20231
CHEM-322A,17392R,Discussion,85,135,SGM,124,,,20231
CHEM-322A,17394R,Discussion,127,135,SGM,124,,,20231
CHEM-322A,17396R,Quiz,212,240,SGM,124,,,20231
CHEM-322A,17398D,Lab,14,14,SGM,204,,,20231
CHEM-322A,17400D,Lab,13,14,SGM,204,,,20231
CHEM-322A,17402D,Lab,11,13,SGM,204,,,20231
CHEM-322A,17406D,Lab,16,20,SGM,204,,,20231
CHEM-322A,17407D,Lab,19,20,SGM,204,,,20231
CHEM-322A,17408D,Lab,19,21,SGM,204,,,20231
CHEM-322A,17410D,Lab,20,21,SGM,209,,,20231
CHEM-322A,17412D,Lab,19,21,SGM,209,,,20231
CHEM-322A,17414D,Lab,19,20,SGM,204,,,20231
CHEM-322A,17416D,Lab,20,21,SGM,204,,,20231
CHEM-322A,17417D,Lab,20,21,SGM,204,,,20231
CHEM-322A,17426D,Lab,22,27,SGM,204,,,20231
CHEM-322B,17430D,Lecture,142,180,SGM,123,,,20231
CHEM-322B,17432D,Lecture,140,180,SGM,123,,,20231
CHEM-322B,17434R,Discussion,92,250,SGM,124,,,20231
CHEM-322B,17436R,Discussion,190,250,SGM,124,,,20231
CHEM-322B,17438R,Quiz,282,400,SGM,124,,,20231
CHEM-322B,17442D,Lab,11,12,SGM,209,,,20231
CHEM-322B,17444D,Lab,11,11,SGM,209,,,20231
CHEM-322B,17446D,Lab,9,11,SGM,204,,,20231
CHEM-322B,17448D,Lab,12,14,SGM,204,,,20231
CHEM-322B,17450D,Lab,12,15,SGM,204,,,20231
CHEM-322B,17452D,Lab,7,11,SGM,209,,,20231
CHEM-322B,17454D,Lab,10,11,SGM,209,,,20231
CHEM-322B,17456D,Lab,8,9,SGM,209,,,20231
CHEM-322B,17458D,Lab,15,20,SGM,204,,,20231
CHEM-322B,17459D,Lab,12,12,SGM,204,,,20231
CHEM-322B,17460D,Lab,11,11,SGM,209,,,20231
CHEM-322B,17462D,Lab,10,11,SGM,209,,,20231
CHEM-322B,17463D,Lab,8,9,SGM,209,,,20231
CHEM-322B,17464D,Lab,8,10,SGM,209,,,20231
CHEM-322B,17466D,Lab,8,10,SGM,204,,,20231
CHEM-322B,17468D,Lab,9,9,SGM,204,,,20231
CHEM-322B,17470D,Lab,7,7,SGM,204,,,20231
CHEM-322B,17474D,Lab,10,10,SGM,209,,,20231
CHEM-322B,17476D,Lab,9,10,SGM,204,,,20231
CHEM-322B,17478D,Lab,10,10,SGM,204,,,20231
CHEM-322B,17480D,Lab,6,7,SGM,204,,,20231
CHEM-322B,17481D,Lab,7,7,SGM,204,,,20231
CHEM-322B,17483D,Lab,22,25,SGM,204,,,20231
CHEM-322B,17484D,Lab,20,26,SGM,209,,,20231
CHEM-322B,17489D,Lab,15,15,SGM,204,,,20231
CHEM-322B,17490D,Lab,16,16,SGM,204,,,20231
CHEM-325B,17492D,Lecture,79,80,SLH,102,,,20231
CHEM-325B,17494R,Discussion,79,80,TBA,,,,20231
CHEM-325B,17498R,Quiz,79,80,MHP,101,,,20231
CHEM-325B,17496R,Lab,10,10,SGM,204,,,20231
CHEM-325B,17497R,Lab,15,15,SGM,204,,,20231
CHEM-325B,17500R,Lab,28,28,SGM,204,,,20231
CHEM-325B,17502R,Lab,19,19,SGM,204,,,20231
CHEM-325B,17503R,Lab,6,7,SGM,204,,,20231
CHEM-332,17506R,Lecture-Discussion,8,16,HED,103,,,20231
CHEM-332,17508R,Lab,8,16,SGM,142,,,20231
CHEM-423,17516R,Lecture,10,15,GFS,107,,,20231
CHEM-423,17518R,Discussion,10,15,TBA,,,,20231
CHEM-423,17519R,Lab,10,15,SGM,209,,,20231
CHEM-431,17522R,Lecture,26,60,GFS,118,,,20231
CHEM-431,17524R,Discussion,24,25,GFS,107,,,20231
CHEM-431,17526R,Discussion,2,15,GFS,107,,,20231
CHEM-432,17527R,Lecture,30,40,KAP,158,,,20231
CHEM-432,17529R,Discussion,30,40,GFS,207,,,20231
CHEM-453,17528R,Lecture,23,35,KAP,148,,,20231
CHEM-453,17530R,Discussion,23,35,THH,106,,,20231
CHEM-455,17513R,Lecture,3,20,GFS,111,,,20231
CHEM-455,17514R,Discussion,3,20,TBA,,,,20231
CHEM-463,17532D,Lecture,8,15,GFS,228,,,20231
CHEM-463,17533D,Lab,8,15,SGM,142,,,20231
CHEM-488,17535R,Lecture,8,25,SGM,307,,,20231
CHEM-490,17536D,Lecture,20,25,OFFICE,,,,20231
CHEM-494,17538D,Lecture,0,5,OFFICE,,,2,20231
CHEM-494,17540D,Lecture,1,10,OFFICE,,,4,20231
CHEM-495,17541R,Lecture,5,15,OFFICE,,,,20231
CHEM-499,17542R,Lecture-Discussion,4,15,WPH,201,The Conservation of Orbital Symmetry,2,20231
CHEM-520B,17543R,Lecture,6,20,OFFICE,,,,20231
CHEM-527,17548R,Lecture,6,25,KAP,140,,,20231
CHEM-535,17550R,Lecture,4,15,SSC,604,,,20231
CHEM-540,17554R,Lecture,6,15,SSC,604,,,20231
CHEM-540,17556R,Discussion,6,15,TBA,,,,20231
CHEM-565,17558R,Lecture-Lab,14,30,GFS,222,,,20231
CHEM-575,17560R,Lecture,4,15,OFFICE,,,,20231
CHEM-577A,17562R,Lecture,9,20,DMC,111,,,20231
CHEM-577B,17563R,Lecture,8,20,TBA,,,,20231
CHEM-590,17564D,Lecture,0,10,OFFICE,,,,20231
CHEM-594A,17566R,Lecture,1,5,OFFICE,,,,20231
CHEM-594B,17568R,Lecture,0,5,OFFICE,,,,20231
CHEM-594Z,17570R,Lecture,0,5,OFFICE,,,,20231
CHEM-596,17575D,Lecture,0,5,OFFICE,,,1,20231
CHEM-599,17576R,Lecture-Discussion,4,20,OFFICE,,X-ray Crystallography for Biochemists,4,20231
CHEM-599,17577R,Lecture-Discussion,6,15,,,Bioinorganic Systems,2,20231
CHEM-599,17578R,Lecture-Discussion,14,15,,,Molecular Electrocatalysts,2,20231
CHEM-599,17579R,Lecture-Discussion,11,15,SGM,307,Biological Therapeutics Development,4,20231
CHEM-599,17580R,Lecture-Discussion,4,15,SSC,604,"Electronic, Optical, Magnetic and Quantum Properties of Solids",4,20231
CHEM-625,17582R,Lecture,5,25,OFFICE,,,,20231
CHEM-630,17584R,Lecture,20,25,DMC,155,,,20231
CHEM-632,17586R,Lecture,22,25,GFS,107,,,20231
CHEM-790,17593D,Lecture,67,100,OFFICE,,,,20231
CHEM-794A,17594D,Lecture,17,50,OFFICE,,,,20231
CHEM-794B,17595D,Lecture,2,50,OFFICE,,,,20231
CHEM-794C,17596D,Lecture,11,50,OFFICE,,,,20231
CHEM-794D,17597D,Lecture,12,15,OFFICE,,,,20231
CHEM-794Z,17598D,Lecture,38,100,OFFICE,,,,20231
CLAS-150,19800R,Lecture,89,100,THH,102,,,20231
CLAS-150,19801R,Discussion,19,25,THH,217,,,20231
CLAS-150,19802R,Discussion,24,25,THH,215,,,20231
CLAS-150,19803R,Discussion,23,25,THH,112,,,20231
CLAS-150,19804R,Discussion,23,25,DMC,155,,,20231
CLAS-320,19810R,Lecture,41,150,ZHS,159,,,20231
CLAS-320,19811R,Discussion,8,25,THH,B9,,,20231
CLAS-320,19812R,Discussion,6,25,THH,B10,,,20231
CLAS-320,19813R,Discussion,16,25,THH,108,,,20231
CLAS-320,19814R,Discussion,11,25,DMC,154,,,20231
CLAS-320,19815D,Discussion,0,0,,,,,20231
CLAS-320,19816D,Discussion,0,0,,,,,20231
CLAS-330,19833R,Lecture,14,18,DMC,204,,,20231
CLAS-465,19843D,Lecture,13,14,OFFICE,,,,20231
CLAS-490,19840D,Lecture,1,7,OFFICE,,,,20231
CLAS-550,19847R,Lecture,4,10,OFFICE,,,,20231
CLAS-590,19851D,Lecture,2,8,OFFICE,,,,20231
CLAS-590,19855D,Lecture,0,8,OFFICE,,,,20231
CLAS-794A,19860D,Lecture,0,10,OFFICE,,,,20231
CLAS-794B,19861D,Lecture,1,10,OFFICE,,,,20231
CLAS-794C,19862D,Lecture,0,10,OFFICE,,,,20231
CLAS-794D,19863D,Lecture,1,10,OFFICE,,,,20231
CLAS-794Z,19864D,Lecture,4,10,OFFICE,,,,20231
COLT-250,22012D,Lecture,70,100,MRF,340,,,20231
COLT-250,22013R,Discussion,14,24,DMC,160,,,20231
COLT-250,22014R,Discussion,23,24,DMC,106,,,20231
COLT-250,22015R,Discussion,17,20,DMC,106,,,20231
COLT-250,22016R,Discussion,16,24,DMC,105,,,20231
COLT-264,22020D,Lecture,148,150,THH,301,,,20231
COLT-264,22003R,Discussion,25,25,SOS,B48,,,20231
COLT-264,22004R,Discussion,24,25,SOS,B48,,,20231
COLT-264,22021R,Discussion,24,25,THH,217,,,20231
COLT-264,22022R,Discussion,25,25,WPH,203,,,20231
COLT-264,22023R,Discussion,26,26,THH,B10,,,20231
COLT-264,22024R,Discussion,24,24,DMC,161,,,20231
COLT-303,22009D,Lecture,17,19,DMC,260,,,20231
COLT-312,22011D,Lecture,18,20,THH,115,,,20231
COLT-348,22028D,Lecture,16,19,SOS,B52,,,20231
COLT-374,22040D,Lecture,38,50,KDC,235,,,20231
COLT-374,22041R,Discussion,19,25,LVL,16,,,20231
COLT-374,22042R,Discussion,19,25,LVL,16,,,20231
COLT-382,22050D,Lecture,50,50,DMC,156,,,20231
COLT-382,22051R,Discussion,25,25,DMC,158,,,20231
COLT-382,22052R,Discussion,25,25,DMC,157,,,20231
COLT-395,22107D,Lecture,8,15,OFFICE,,,,20231
COLT-471,22061D,Lecture,10,19,DMC,157,,,20231
COLT-480,22066D,Lecture,16,19,DMC,260,,,20231
COLT-490,22070D,Lecture,0,10,OFFICE,,,2,20231
COLT-495,22071D,Lecture,1,10,OFFICE,,,,20231
COLT-602,22088D,Lecture,11,15,KDC,241,,,20231
CORE-101,63503D,Lecture-Discussion,25,25,DMC,210,,,20231
CORE-101,63506D,Lecture-Discussion,17,19,DMC,107,,,20231
CORE-101,63507D,Lecture-Discussion,17,19,THH,108,,,20231
CORE-101,63509D,Lecture-Discussion,9,19,THH,217,,,20231
CORE-101,63500D,Lecture,24,42,LVL,16,,,20231
CORE-101,63501D,Discussion,11,21,DMC,259,,,20231
CORE-101,63502D,Discussion,13,21,DMC,259,,,20231
CORE-101,63510R,Lab,72,151,SLH,200,,,20231
CORE-101,63511D,Lab,20,50,TBA,,,,20231
CORE-103,63519D,Lecture-Discussion,19,19,WPH,205,,,20231
CORE-103,63520D,Lecture-Discussion,19,19,WPH,205,,,20231
CORE-103,63513D,Lecture,17,42,WPH,102,,,20231
CORE-103,63514D,Discussion,10,21,THH,215,,,20231
CORE-103,63515D,Discussion,7,21,DMC,105,,,20231
CORE-103,63516D,Lecture,34,42,WPH,207,,,20231
CORE-103,63517D,Discussion,17,21,DMC,110,,,20231
CORE-103,63518D,Discussion,17,21,DMC,110,,,20231
CORE-103,63523R,Lab,67,150,THH,301,,,20231
CORE-103,63524D,Lab,22,50,TBA,,,,20231
CORE-104,63533D,Lecture-Discussion,17,19,DMC,256,,,20231
CORE-104,63531D,Lecture-Discussion,19,19,THH,112,,,20231
CORE-104,63532D,Lecture,31,42,GFS,207,,,20231
CORE-104,63536D,Discussion,16,21,DMC,160,,,20231
CORE-104,63537D,Discussion,15,21,DMC,209,,,20231
CORE-104,63528D,Lecture,0,0,,,,,20231
CORE-104,63529D,Discussion,0,0,,,,,20231
CORE-104,63530D,Discussion,0,0,,,,,20231
CORE-104,63525D,Lecture,15,42,DMC,252,,,20231
CORE-104,63526D,Discussion,12,21,DMC,209,,,20231
CORE-104,63527D,Discussion,3,21,THH,107,,,20231
CORE-104,63534R,Lab,63,150,THH,301,,,20231
CORE-104,63535D,Lab,19,50,TBA,,,,20231
CORE-112,63538D,Lecture,14,14,AHF,410G,,,20231
CORE-112,63540D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63542D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63544D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63546D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63548R,Lecture,14,14,AHF,410G,,,20231
CORE-112,63550D,Lecture,13,14,DMC,255,,,20231
CORE-112,63552D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63554D,Lecture,14,14,AHF,410G,,,20231
CORE-112,63556D,Lecture,14,14,AHF,410G,,,20231
CORE-112,63558D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63560D,Lecture,13,14,AHF,410G,,,20231
CORE-112,63562D,Lecture,14,14,AHF,410G,,,20231
CORE-112,63564D,Lecture,14,14,GFS,204,,,20231
CORE-200,63568D,Lecture,13,13,THH,207,,,20231
CORE-200,63569D,Lecture,10,12,HED,103,,,20231
CORE-450,63578D,Lecture,9,15,DML,241,,2,20231
CORE-601,63575D,Lecture,9,13,AHF,410G,,,20231
CSLC-501,22074D,Lecture,14,15,THH,112,,,20231
CSLC-575,22106D,Lecture,8,15,DMC,252,,,20231
CSLC-590,22085D,Lecture,1,10,OFFICE,,,,20231
CSLC-596,22078D,Lecture,0,3,OFFICE,,,,20231
CSLC-600,22087D,Lecture,6,10,THH,219,,,20231
CSLC-702,22093D,Lecture,3,12,DMC,153,,,20231
CSLC-790,22094D,Lecture,1,10,OFFICE,,,,20231
CSLC-794A,22095D,Lecture,3,10,OFFICE,,,,20231
CSLC-794B,22096D,Lecture,2,10,OFFICE,,,,20231
CSLC-794C,22097D,Lecture,4,10,OFFICE,,,,20231
CSLC-794D,22098D,Lecture,2,10,OFFICE,,,,20231
CSLC-794Z,22099D,Lecture,11,18,OFFICE,,,,20231
SCDC-435,71001D,Lecture,16,24,,,,,20231
SCDC-441,71000D,Lecture,11,24,,,,,20231
SCDC-499,71002D,Lecture,6,12,,,Geopolitics of the Indo-Pacific,4,20231
EALC-101,25601D,Lecture,8,12,DMC,103,,,20231
EALC-101,25602D,Lecture,10,12,DMC,103,,,20231
EALC-102,25482D,Lecture,12,12,WPH,104,,,20231
EALC-102,25696D,Lecture,12,12,SOS,B45,,,20231
EALC-102,25698D,Lecture,12,12,WPH,104,,,20231
EALC-103B,25695D,Lecture,6,12,WPH,104,,,20231
EALC-104,25303D,Lecture,7,18,LVL,3Y,,,20231
EALC-104,25306D,Lecture,16,18,LVL,3Y,,,20231
EALC-106,25308D,Lecture,15,18,THH,211,,,20231
EALC-106,25310D,Lecture,18,18,THH,211,,,20231
EALC-106,25311D,Lecture,8,18,SOS,B47,,,20231
EALC-115,25322D,Lecture,16,18,DMC,202,,,20231
EALC-115,25472D,Lecture,18,18,DMC,202,,,20231
EALC-117,25323D,Lecture,17,18,DMC,202,,,20231
EALC-117,25328D,Lecture,10,18,THH,B10,,,20231
EALC-117,25324D,Lecture,15,18,DMC,202,,,20231
EALC-120,25325D,Lecture,9,18,DMC,160,,,20231
EALC-120,25326D,Lecture,11,18,DMC,160,,,20231
EALC-120,25327D,Lecture,15,18,LVL,3V,,,20231
EALC-121,25394D,Lecture,9,12,DML,,,,20231
EALC-122,25330D,Lecture,7,18,DMC,259,,,20231
EALC-122,25331D,Lecture,16,18,DMC,208,,,20231
EALC-122,25332D,Lecture,16,18,DMC,208,,,20231
EALC-202,25650D,Lecture,4,12,DMC,204,,,20231
EALC-204,25340D,Lecture,16,18,THH,205,,,20231
EALC-204,25341D,Lecture,14,18,THH,205,,,20231
EALC-204,25342D,Lecture,14,18,THH,205,,,20231
EALC-204,25555D,Lecture,12,18,THH,205,,,20231
EALC-206,25339D,Lecture,9,18,DMC,204,,,20231
EALC-206,25345D,Lecture,6,18,DMC,204,,,20231
EALC-215,25349D,Lecture,6,18,DMC,206,,,20231
EALC-215,25352D,Lecture,12,18,DMC,206,,,20231
EALC-217,25356D,Lecture,15,18,DMC,202,,,20231
EALC-220,25350D,Lecture,7,18,DMC,202,,,20231
EALC-220,25351D,Lecture,10,18,DMC,110,,,20231
EALC-220,25361D,Lecture,15,18,DMC,110,,,20231
EALC-221,25395D,Lecture,4,12,DML,110C,,,20231
EALC-222,25354D,Lecture,6,18,DMC,110,,,20231
EALC-222,25396D,Lecture,11,18,DMC,110,,,20231
EALC-266,25486R,Lecture,5,18,DMC,109,,,20231
EALC-304,25355D,Lecture,4,12,THH,213,,,20231
EALC-306,25357D,Lecture,4,12,DMC,206,,,20231
EALC-317,25358D,Lecture,8,12,SOS,B45,,,20231
EALC-320,25359D,Lecture,14,15,DMC,259,,,20231
EALC-322,25362D,Lecture,0,0,,,,,20231
EALC-342,25540R,Lecture,47,49,THH,116,,,20231
EALC-342,25541R,Discussion,24,24,DMC,207,,,20231
EALC-342,25542R,Discussion,23,25,KDC,241,,,20231
EALC-344,25494R,Lecture,40,100,THH,301,,,20231
EALC-344,25495R,Discussion,4,25,SOS,B41,,,20231
EALC-344,25497R,Discussion,4,25,KDC,241,,,20231
EALC-344,25498R,Discussion,19,25,SOS,B41,,,20231
EALC-344,25499R,Discussion,13,25,THH,213,,,20231
EALC-358,25570D,Lecture,43,47,LVL,16,,,20231
EALC-358,25571D,Discussion,19,22,DMC,111,,,20231
EALC-358,25572D,Discussion,24,25,DMC,160,,,20231
EALC-366,25663D,Lecture,5,12,DMC,208,,,20231
EALC-380,25307R,Lecture,15,15,THH,207,,,20231
EALC-380,25319R,Lecture,4,15,SOS,B52,,,20231
EALC-400,25320R,Lecture,3,11,WPH,200,,,20231
EALC-404,25519D,Lecture,4,12,WPH,400,,,20231
EALC-407,25389D,Lecture,8,12,SOS,B38,,,20231
EALC-412B,25391D,Lecture,6,12,SOS,B47,,,20231
EALC-417,25643D,Lecture,0,0,,,,,20231
EALC-422,25465D,Lecture,3,12,THH,105,,,20231
EALC-424,25393D,Lecture,2,12,THH,105,,,20231
EALC-455,25315D,Lecture,21,21,DMC,106,,,20231
EALC-490,25400D,Lecture,0,10,OFFICE,,,2,20231
EALC-494A,25638D,Lecture,0,20,OFFICE,,,,20231
EALC-494B,25640D,Lecture,1,20,OFFICE,,,,20231
EALC-499,25304R,Lecture,12,12,DMC,201,Independent Chinese Documentary Film,4,20231
EALC-499,25376R,Lecture,10,12,LVL,3B,Popular Music Across Asia,4,20231
EALC-499,25454D,Lecture,0,0,,,People in East Asia and Their Languages,4,20231
EALC-509,25464D,Lecture,0,0,,,,,20231
EALC-528,25561D,Lecture,7,12,DML,110C,,,20231
EALC-551,25559D,Lecture,8,12,LVL,3V,,,20231
EALC-588A,25410D,Lecture-Discussion,5,10,OFFICE,,,,20231
EALC-588B,25412D,Lecture-Discussion,1,10,OFFICE,,,,20231
EALC-590,25414D,Lecture-Discussion,4,10,OFFICE,,,,20231
EALC-594A,25416D,Lecture-Discussion,0,10,OFFICE,,,,20231
EALC-594B,25418D,Lecture-Discussion,0,10,OFFICE,,,,20231
EALC-594Z,25420D,Lecture-Discussion,0,10,OFFICE,,,,20231
EALC-700,25309D,Lecture,5,10,TBA,,,,20231
EALC-794A,25424D,Lecture-Discussion,3,10,OFFICE,,,,20231
EALC-794B,25426D,Lecture-Discussion,1,10,OFFICE,,,,20231
EALC-794C,25428D,Lecture-Discussion,1,10,OFFICE,,,,20231
EALC-794D,25430D,Lecture-Discussion,0,10,OFFICE,,,,20231
EALC-794Z,25632D,Lecture-Discussion,4,10,OFFICE,,,,20231
EASC-160,25833R,Lecture,195,200,THH,101,,,20231
EASC-160,25834R,Discussion,23,25,THH,121,,,20231
EASC-160,25835R,Discussion,25,25,THH,217,,,20231
EASC-160,25836R,Discussion,25,25,DMC,252,,,20231
EASC-160,25837R,Discussion,25,25,THH,B10,,,20231
EASC-160,25846R,Discussion,25,25,DMC,158,,,20231
EASC-160,25847R,Discussion,23,25,THH,213,,,20231
EASC-160,25848R,Discussion,24,25,THH,215,,,20231
EASC-160,25849R,Discussion,25,25,WPH,206,,,20231
EASC-360,25803D,Lecture,18,18,OFFICE,,,,20231
EASC-360,25809D,Lecture,13,15,OFFICE,,,,20231
EASC-490,25828D,Lecture,1,10,OFFICE,,,,20231
EASC-495,25830D,Lecture,0,5,TBA,,,,20231
EASC-499,25838R,Lecture,7,15,LVL,3V,Japanese Design and Gardens in Los Angeles,4,20231
EASC-590,25840D,Lecture,0,10,OFFICE,,,,20231
EASC-594A,25843R,Lecture,4,10,OFFICE,,,,20231
EASC-594B,25844R,Lecture,0,10,OFFICE,,,,20231
EASC-594Z,25845R,Lecture,0,10,OFFICE,,,,20231
EASC-595,25822R,Lecture,6,10,OFFICE,,,,20231
EASC-596,25832D,Lecture,0,5,TBA,,,,20231
ECON-203,26000R,Lecture,92,100,GFS,106,,,20231
ECON-203,26002R,Discussion,21,25,KAP,159,,,20231
ECON-203,26004R,Discussion,24,25,DMC,256,,,20231
ECON-203,26006R,Discussion,24,25,VHE,214,,,20231
ECON-203,26012R,Discussion,23,25,GFS,105,,,20231
ECON-203,26001R,Lecture,96,100,MRF,340,,,20231
ECON-203,26014R,Discussion,22,22,KAP,166,,,20231
ECON-203,26016R,Discussion,26,27,GFS,223,,,20231
ECON-203,26024R,Discussion,24,25,GFS,105,,,20231
ECON-203,26026R,Discussion,24,26,DMC,160,,,20231
ECON-205,26044R,Lecture,99,100,SGM,101,,,20231
ECON-205,26050R,Discussion,25,25,KAP,140,,,20231
ECON-205,26054R,Discussion,25,25,GFS,105,,,20231
ECON-205,26056R,Discussion,25,25,KAP,138,,,20231
ECON-205,26058R,Discussion,24,25,VHE,210,,,20231
ECON-205,26062R,Lecture,86,100,GFS,106,,,20231
ECON-205,26072R,Discussion,23,28,GFS,107,,,20231
ECON-205,26074R,Discussion,23,23,DMC,111,,,20231
ECON-205,26080R,Discussion,27,28,GFS,107,,,20231
ECON-205,26081R,Discussion,13,21,DMC,110,,,20231
ECON-303,26082R,Lecture,48,50,GFS,101,,,20231
ECON-303,26083R,Lecture,34,49,MHP,B7B,,,20231
ECON-303,26085R,Lecture,40,49,DMC,102,,,20231
ECON-303,26086R,Lecture,40,49,SOS,B44,,,20231
ECON-305,26088R,Lecture,47,49,ZHS,163,,,20231
ECON-305,26089R,Lecture,46,50,LVL,17,,,20231
ECON-305,26090R,Lecture,37,49,LVL,17,,,20231
ECON-305,26092R,Lecture,44,49,LVL,17,,,20231
ECON-317,26093R,Lecture,49,53,SOS,B4,,,20231
ECON-317,26094R,Lecture,42,49,ZHS,352,,,20231
ECON-317,26096R,Lecture,50,55,VPD,116,,,20231
ECON-318,26101R,Lecture,41,51,THH,116,,,20231
ECON-318,26102R,Discussion,21,28,DMC,109,,,20231
ECON-318,26104R,Discussion,20,23,KAP,137,,,20231
ECON-318,26097R,Lecture,52,54,GFS,118,,,20231
ECON-318,26099R,Discussion,25,26,DMC,106,,,20231
ECON-318,26299R,Discussion,27,28,GFS,104,,,20231
ECON-318,26105R,Lecture,45,52,SOS,B44,,,20231
ECON-318,26311R,Discussion,27,27,DMC,111,,,20231
ECON-318,26312R,Discussion,18,25,DMC,161,,,20231
ECON-340,26106D,Lecture,67,72,ZHS,252,,,20231
ECON-351,26346R,Lecture,71,75,HOH,1,,,20231
ECON-351,26347R,Lecture,68,75,HOH,1,,,20231
ECON-351,26348R,Lecture,69,75,JFFLL125,,,,20231
ECON-351,26349R,Lecture,69,75,JFFLL125,,,,20231
ECON-351,26350R,Lecture,75,75,HOH,1,,,20231
ECON-351,26351R,Lecture,72,75,HOH,1,,,20231
ECON-351,26352R,Lecture,58,75,HOH,EDI,,,20231
ECON-351,26353R,Lecture,71,75,JFFLL105,,,,20231
ECON-351,26354R,Lecture,74,75,JFFLL105,,,,20231
ECON-351,26355R,Lecture,71,75,JFFLL105,,,,20231
ECON-351,26356R,Lecture,72,75,JFFLL105,,,,20231
ECON-352,26361R,Lecture,75,76,HOH,1,,,20231
