DEP_ID,CRS_NUM,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS,SCT_SEMESTER
BISC,790,13790D,Lecture,71,200,OFFICE,,,,20241
BISC,794A,13792D,Lecture,9,40,OFFICE,,,,20241
BISC,794B,13794D,Lecture,10,40,OFFICE,,,,20241
BISC,794C,13796D,Lecture,19,40,OFFICE,,,,20241
BISC,794D,13798D,Lecture,7,40,OFFICE,,,,20241
BISC,794Z,13799D,Lecture,27,50,OFFICE,,,,20241
CGSC,490,52652D,Lecture,0,5,OFFICE,,,,20241
CGSC,498,52660D,Lecture,0,6,OFFICE,,,,20241
CHEM,050,17200D,Lecture,8,30,SGM,226,,,20241
CHEM,102,17205D,Lecture-Discussion,35,36,THH,118,,,20241
CHEM,105A,17218D,Lecture,277,305,SGM,123,,,20241
CHEM,105A,17220R,Quiz,277,305,SGM,123,,,20241
CHEM,105A,17222D,Lab,15,18,SGM,133A/B,,,20241
CHEM,105A,17224D,Lab,16,18,SGM,133A/B,,,20241
CHEM,105A,17226D,Lab,13,18,SGM,133A/B,,,20241
CHEM,105A,17228D,Lab,15,18,SGM,136A/B,,,20241
CHEM,105A,17230D,Lab,32,36,SGM,136A/B,,,20241
CHEM,105A,17232D,Lab,18,18,SGM,136A/B,,,20241
CHEM,105A,17234D,Lab,18,18,SGM,133A/B,,,20241
CHEM,105A,17236D,Lab,16,18,SGM,133A/B,,,20241
CHEM,105A,17238D,Lab,16,18,SGM,133A/B,,,20241
CHEM,105A,17240D,Lab,17,18,SGM,133A/B,,,20241
CHEM,105A,17242D,Lab,15,18,SGM,133A/B,,,20241
CHEM,105A,17244D,Lab,16,18,SGM,136A/B,,,20241
CHEM,105A,17246D,Lab,18,18,SGM,136A/B,,,20241
CHEM,105A,17248D,Lab,17,18,SGM,136A/B,,,20241
CHEM,105A,17250D,Lab,18,18,SGM,133A/B,,,20241
CHEM,105A,17252D,Lab,18,18,SGM,133A/B,,,20241
CHEM,105B,17256D,Lecture,106,200,SGM,124,,,20241
CHEM,105B,17257R,Quiz,106,200,THH,101,,,20241
CHEM,105B,17258D,Lecture,154,200,SGM,124,,,20241
CHEM,105B,17259R,Quiz,154,200,SLH,200,,,20241
CHEM,105B,17260D,Lecture,126,200,SGM,123,,,20241
CHEM,105B,17262R,Quiz,126,200,SGM,123,,,20241
CHEM,105B,17270D,Lab,14,16,SGM,133A/B,,,20241
CHEM,105B,17272D,Lab,10,12,SGM,136A/B,,,20241
CHEM,105B,17274D,Lab,9,10,SGM,136A/B,,,20241
CHEM,105B,17276D,Lab,10,10,SGM,136A/B,,,20241
CHEM,105B,17278D,Lab,14,16,SGM,136C/D,,,20241
CHEM,105B,17280D,Lab,14,16,SGM,136C/D,,,20241
CHEM,105B,17282D,Lab,15,16,SGM,136C/D,,,20241
CHEM,105B,17284D,Lab,15,16,SGM,136C/D,,,20241
CHEM,105B,17286D,Lab,12,12,SGM,133A/B,,,20241
CHEM,105B,17288D,Lab,11,12,SGM,133A/B,,,20241
CHEM,105B,17290D,Lab,14,16,SGM,133A/B,,,20241
CHEM,105B,17292D,Lab,12,12,SGM,136A/B,,,20241
CHEM,105B,17294D,Lab,12,12,SGM,136A/B,,,20241
CHEM,105B,17296D,Lab,16,16,SGM,136A/B,,,20241
CHEM,105B,17298D,Lab,14,16,SGM,136A/B,,,20241
CHEM,105B,17300D,Lab,12,12,SGM,133A/B,,,20241
CHEM,105B,17302D,Lab,12,12,SGM,133A/B,,,20241
CHEM,105B,17304D,Lab,15,16,SGM,136A/B,,,20241
CHEM,105B,17306D,Lab,10,12,SGM,136A/B,,,20241
CHEM,105B,17308D,Lab,12,12,SGM,136A/B,,,20241
CHEM,105B,17310D,Lab,15,16,SGM,136C/D,,,20241
CHEM,105B,17312D,Lab,16,16,SGM,136C/D,,,20241
CHEM,105B,17314D,Lab,15,16,SGM,136C/D,,,20241
CHEM,105B,17316D,Lab,15,16,SGM,136C/D,,,20241
CHEM,105B,17318D,Lab,10,10,SGM,133A/B,,,20241
CHEM,105B,17320D,Lab,8,8,SGM,133A/B,,,20241
CHEM,105B,17322D,Lab,14,14,SGM,133A/B,,,20241
CHEM,105B,17324D,Lab,10,10,SGM,136A/B,,,20241
CHEM,105B,17326D,Lab,7,8,SGM,136A/B,,,20241
CHEM,105B,17328D,Lab,14,16,SGM,136A/B,,,20241
CHEM,105B,17330D,Lab,10,16,SGM,136A/B,,,20241
CHEM,108,17208D,Lecture,34,75,SGM,101,,,20241
CHEM,108,17210R,Quiz,34,75,SGM,101,,,20241
CHEM,108,17212R,Lab,8,13,SGM,136D,,,20241
CHEM,108,17213D,Lab,15,16,SGM,136D,,,20241
CHEM,108,17215R,Lab,11,15,SGM,136D,,,20241
CHEM,115B,17334D,Lecture-Discussion,62,70,SGM,101,,,20241
CHEM,115B,17336R,Quiz,62,70,ZHS,159,,,20241
CHEM,115B,17340D,Lab,15,16,SGM,133C,,,20241
CHEM,115B,17342D,Lab,18,18,SGM,133C,,,20241
CHEM,115B,17344D,Lab,14,16,SGM,133C,,,20241
CHEM,115B,17346D,Lab,15,16,SGM,133C,,,20241
CHEM,205,17348D,Lecture,135,135,SGM,123,,,20241
CHEM,205,17350R,Lab,15,15,SGM,307,,,20241
CHEM,205,17352R,Lab,15,15,SGM,307,,,20241
CHEM,205,17354R,Lab,15,15,SGM,307,,,20241
CHEM,205,17356R,Lab,15,15,SGM,307,,,20241
CHEM,205,17358R,Lab,15,15,SGM,307,,,20241
CHEM,205,17360R,Lab,15,15,SGM,307,,,20241
CHEM,205,17362R,Lab,15,15,SGM,307,,,20241
CHEM,205,17364R,Lab,15,15,SGM,307,,,20241
CHEM,205,17366R,Lab,15,15,SGM,307,,,20241
CHEM,251,17367R,Lecture,17,20,KAP,158,,,20241
CHEM,290A,17368D,Lecture-Lab,1,10,TBA,,,,20241
CHEM,290B,17370D,Lecture-Lab,1,10,TBA,,,,20241
CHEM,290C,17372D,Lecture-Lab,0,10,TBA,,,,20241
CHEM,290D,17374D,Lecture-Lab,1,10,TBA,,,,20241
CHEM,292,17376D,Lecture,2,15,OFFICE,,,,20241
CHEM,322A,17390R,Lecture,195,240,SGM,124,,,20241
CHEM,322A,17392R,Discussion,97,135,SGM,124,,,20241
CHEM,322A,17394R,Discussion,99,135,SGM,124,,,20241
CHEM,322A,17396R,Quiz,196,240,SGM,124,,,20241
CHEM,322A,17398D,Lab,10,11,SGM,204,,,20241
CHEM,322A,17400D,Lab,10,11,SGM,204,,,20241
CHEM,322A,17402D,Lab,9,10,SGM,204,,,20241
CHEM,322A,17406D,Lab,16,16,SGM,204,,,20241
CHEM,322A,17407D,Lab,14,16,SGM,204,,,20241
CHEM,322A,17408D,Lab,16,16,SGM,204,,,20241
CHEM,322A,17410D,Lab,15,16,SGM,209,,,20241
CHEM,322A,17412D,Lab,15,16,SGM,209,,,20241
CHEM,322A,17414D,Lab,15,15,SGM,204,,,20241
CHEM,322A,17416D,Lab,15,15,SGM,204,,,20241
CHEM,322A,17417D,Lab,15,15,SGM,204,,,20241
CHEM,322A,17426D,Lab,17,18,SGM,204,,,20241
CHEM,322A,17428D,Lab,15,15,SGM,209,,,20241
CHEM,322A,17429D,Lab,14,15,SGM,209,,,20241
CHEM,322B,17430R,Lecture,132,180,SGM,123,,,20241
CHEM,322B,17432R,Lecture,170,180,SGM,123,,,20241
CHEM,322B,17434R,Discussion,110,250,SGM,124,,,20241
CHEM,322B,17436R,Discussion,192,250,SGM,124,,,20241
CHEM,322B,17438R,Quiz,302,400,SGM,124,,,20241
CHEM,322B,17440D,Lab,11,16,SGM,209,,,20241
CHEM,322B,17442D,Lab,14,16,SGM,209,,,20241
CHEM,322B,17445D,Lab,15,15,SGM,209,,,20241
CHEM,322B,17446D,Lab,12,13,SGM,204,,,20241
CHEM,322B,17448D,Lab,13,13,SGM,204,,,20241
CHEM,322B,17450D,Lab,12,13,SGM,204,,,20241
CHEM,322B,17452D,Lab,14,15,SGM,209,,,20241
CHEM,322B,17454D,Lab,13,15,SGM,209,,,20241
CHEM,322B,17458D,Lab,18,19,SGM,204,,,20241
CHEM,322B,17459D,Lab,9,13,SGM,204,,,20241
CHEM,322B,17460D,Lab,15,16,SGM,209,,,20241
CHEM,322B,17462D,Lab,16,16,SGM,209,,,20241
CHEM,322B,17464D,Lab,12,12,SGM,209,,,20241
CHEM,322B,17466D,Lab,10,14,SGM,204,,,20241
CHEM,322B,17468D,Lab,14,14,SGM,204,,,20241
CHEM,322B,17470D,Lab,11,12,SGM,204,,,20241
CHEM,322B,17474D,Lab,16,16,SGM,209,,,20241
CHEM,322B,17476D,Lab,16,16,SGM,204,,,20241
CHEM,322B,17480D,Lab,7,7,SGM,204,,,20241
CHEM,322B,17483D,Lab,15,16,SGM,204,,,20241
CHEM,322B,17484D,Lab,13,16,SGM,209,,,20241
CHEM,322B,17489D,Lab,13,16,SGM,204,,,20241
CHEM,322B,17490D,Lab,14,16,SGM,204,,,20241
CHEM,325B,17492D,Lecture,42,80,SLH,100,,,20241
CHEM,325B,17494R,Discussion,42,80,TBA,,,,20241
CHEM,325B,17498R,Quiz,42,80,ZHS,159,,,20241
CHEM,325B,17497D,Lab,6,6,SGM,204,,,20241
CHEM,325B,17500D,Lab,12,12,SGM,204,,,20241
CHEM,325B,17502D,Lab,24,26,SGM,204,,,20241
CHEM,330,13023R,Lecture,62,215,THH,101,,,20241
CHEM,330,13024R,Lecture,60,217,THH,101,,,20241
CHEM,330,13310R,Lab,18,18,ZHS,357,,,20241
CHEM,330,13313R,Lab,18,18,ZHS,357,,,20241
CHEM,330,13317R,Lab,18,18,ZHS,357,,,20241
CHEM,330,13319R,Lab,18,18,ZHS,357,,,20241
CHEM,330,13321R,Lab,17,18,ZHS,357,,,20241
CHEM,330,13329R,Lab,18,18,ZHS,357,,,20241
CHEM,330,13331R,Lab,15,18,ZHS,357,,,20241
CHEM,330,13121R,Quiz,118,482,THH,101,,,20241
CHEM,332,17506R,Lecture-Discussion,8,16,KAP,113,,,20241
CHEM,332,17508R,Lab,8,16,SGM,142,,,20241
CHEM,423,17516R,Lecture,7,15,,,,,20241
CHEM,423,17518R,Discussion,7,15,TBA,,,,20241
CHEM,423,17520R,Lab,7,15,SGM,209,,,20241
CHEM,431,17522R,Lecture,24,40,ZHS,252,,,20241
CHEM,431,17524R,Discussion,23,25,KAP,163,,,20241
CHEM,431,17526R,Discussion,1,15,KAP,163,,,20241
CHEM,432,17527R,Lecture,46,55,SLH,100,,,20241
CHEM,432,17529R,Discussion,46,55,GFS,118,,,20241
CHEM,453,17528R,Lecture,13,35,DMC,211,,,20241
CHEM,453,17530R,Discussion,13,35,GFS,207,,,20241
CHEM,455,17513R,Lecture,6,20,GFS,213,,,20241
CHEM,455,17514R,Discussion,6,20,TBA,,,,20241
CHEM,462,17521R,Lecture,3,15,KAP,137,,,20241
CHEM,462,17523R,Lab,3,15,SGM,301,,,20241
CHEM,490,17536D,Lecture,21,25,OFFICE,,,,20241
CHEM,494,17538D,Lecture,1,5,OFFICE,,,2,20241
CHEM,494,17540D,Lecture,6,10,OFFICE,,,4,20241
CHEM,520B,17543R,Lecture,7,20,OFFICE,,,,20241
CHEM,524,17545R,Lecture,8,15,SGM,307,,,20241
CHEM,527,17548R,Lecture,11,25,SOS,B38,,,20241
CHEM,535,17550R,Lecture,14,20,SGM,307,,,20241
CHEM,540,17554R,Lecture,19,25,KAP,140,,,20241
CHEM,540,17556R,Discussion,19,25,TBA,,,,20241
CHEM,565,17558R,Lecture-Lab,18,30,GFS,223,,,20241
CHEM,575,17560R,Lecture,13,17,OFFICE,,,,20241
CHEM,577A,17562R,Lecture,10,20,KAP,141,,,20241
CHEM,577B,17563R,Lecture,9,20,TBA,,,,20241
CHEM,590,17564D,Lecture,0,10,OFFICE,,,,20241
CHEM,594A,17566R,Lecture,1,5,OFFICE,,,,20241
CHEM,594B,17568R,Lecture,1,5,OFFICE,,,,20241
CHEM,594Z,17570R,Lecture,0,5,OFFICE,,,,20241
CHEM,596,17575D,Lecture,0,5,OFFICE,,,1,20241
CHEM,599,17576R,Lecture-Discussion,5,20,SOS,B48,X-ray Crystallography for Biochemists,4,20241
CHEM,599,17578R,Lecture-Discussion,15,20,SGM,307,Molecular Electrocatalysis: Theory and Practice,4,20241
CHEM,599,17579R,Lecture-Discussion,6,15,SSC,604,Biological Therapeutics Development,4,20241
CHEM,625,17582R,Lecture,10,25,OFFICE,,,,20241
CHEM,626,17584R,Lecture,16,20,KAP,134,,,20241
CHEM,790,17593D,Lecture,60,100,OFFICE,,,,20241
CHEM,794A,17594D,Lecture,16,50,OFFICE,,,,20241
CHEM,794B,17595D,Lecture,5,50,OFFICE,,,,20241
CHEM,794C,17596D,Lecture,10,50,OFFICE,,,,20241
CHEM,794D,17597D,Lecture,16,20,OFFICE,,,,20241
CHEM,794Z,17598D,Lecture,33,100,OFFICE,,,,20241
CLAS,101,37008D,Lecture,46,50,VPD,116,,,20241
CLAS,101,37011R,Discussion,23,25,DMC,203,,,20241
CLAS,101,37012R,Discussion,23,25,DMC,261,,,20241
CLAS,151,19880R,Lecture,145,150,SGM,101,,,20241
CLAS,151,19881R,Discussion,21,25,DMC,160,,,20241
CLAS,151,19882R,Discussion,25,25,DMC,209,,,20241
CLAS,151,19883R,Discussion,24,25,DMC,206,,,20241
CLAS,151,19884R,Discussion,22,25,THH,213,,,20241
CLAS,151,19885R,Discussion,27,27,DMC,155,,,20241
CLAS,151,19886R,Discussion,26,26,SOS,B37,,,20241
CLAS,180,19820R,Lecture,44,100,GFS,106,,,20241
CLAS,180,19821R,Discussion,7,25,THH,B10,,,20241
CLAS,180,19822R,Discussion,6,25,DMC,200,,,20241
CLAS,180,19823R,Discussion,12,25,DMC,154,,,20241
CLAS,180,19824R,Discussion,19,25,DMC,209,,,20241
CLAS,195,19890R,Lecture,22,50,KDC,235,,,20241
CLAS,195,19891R,Discussion,12,25,THH,217,,,20241
CLAS,195,19892R,Discussion,10,25,THH,B9,,,20241
CLAS,202,10704D,Lecture,99,100,GFS,106,,,20241
CLAS,202,10705R,Discussion,23,23,KAP,145,,,20241
CLAS,202,10706R,Discussion,25,25,KAP,145,,,20241
CLAS,202,10707R,Discussion,27,27,KAP,113,,,20241
CLAS,202,10708R,Discussion,24,25,KAP,164,,,20241
CLAS,305,19833R,Lecture,14,19,DMC,209,,,20241
CLAS,322,11924R,Lecture,18,19,THH,110,,,20241
CLAS,336,19831R,Lecture,5,12,,,,,20241
CLAS,378,19832R,Lecture,12,12,OFFICE,,,,20241
CLAS,490,19840D,Lecture,1,7,OFFICE,,,,20241
CLAS,565,19848R,Lecture,2,10,OFFICE,,Poetry and philosophy in Rome from Ennius to Lucan,,20241
CLAS,570,19847R,Lecture,6,10,OFFICE,,,,20241
CLAS,590,19851D,Lecture,3,8,OFFICE,,,,20241
CLAS,590,19855R,Lecture,0,8,OFFICE,,,,20241
CLAS,593,19850R,Lecture,2,5,OFFICE,,,,20241
CLAS,794A,19860D,Lecture,0,10,OFFICE,,,,20241
CLAS,794B,19861D,Lecture,3,10,OFFICE,,,,20241
CLAS,794C,19862D,Lecture,1,10,OFFICE,,,,20241
CLAS,794D,19863D,Lecture,1,10,OFFICE,,,,20241
CLAS,794Z,19864D,Lecture,1,10,OFFICE,,,,20241
COLT,101,22005D,Lecture-Discussion,17,19,DMC,105,,,20241
COLT,264,22020D,Lecture,49,50,THH,301,,,20241
COLT,264,22017R,Discussion,24,25,DMC,206,,,20241
COLT,264,22021R,Discussion,25,25,DMC,206,,,20241
COLT,302,22008D,Lecture,12,16,SOS,B43,,,20241
COLT,348,22028D,Lecture,8,19,THH,105,,,20241
COLT,365,22032D,Lecture,18,20,THH,112,,,20241
COLT,372,34275D,Lecture,15,16,DMC,209,,,20241
COLT,377,22037D,Lecture,16,19,DMC,260,,,20241
COLT,382,22050D,Lecture,48,49,DMC,156,,,20241
COLT,382,22051R,Discussion,25,25,DMC,161,,,20241
COLT,382,22052R,Discussion,23,24,DMC,161,,,20241
COLT,385,22045D,Lecture,22,22,THH,112,,,20241
COLT,445,22054D,Lecture,9,19,WPH,204,,,20241
COLT,449,34439D,Lecture,15,16,LVL,13,,,20241
COLT,462,22059D,Lecture,11,19,THH,217,,,20241
COLT,490,22070D,Lecture,0,10,OFFICE,,,2,20241
COLT,495,22071D,Lecture,0,10,OFFICE,,,,20241
COLT,519,22103D,Lecture,2,12,WPH,204,,,20241
COLT,602,22088D,Lecture,3,12,THH,221,,,20241
CORE,101,63500D,Lecture-Discussion,12,19,DMC,111,,,20241
CORE,101,63506D,Lecture-Discussion,19,19,THH,115,,,20241
CORE,101,63507D,Lecture-Discussion,18,19,DMC,111,,,20241
CORE,101,63509D,Lecture-Discussion,19,19,GFS,229,,,20241
CORE,101,63503D,Lecture,34,40,THH,118,,,20241
CORE,101,63504D,Discussion,20,20,THH,207,,,20241
CORE,101,63505D,Discussion,14,20,THH,113,,,20241
CORE,101,63510R,Lab,77,120,SLH,200,,,20241
CORE,101,63511D,Lab,25,50,OFFICE,,,,20241
CORE,103,63513D,Lecture,18,40,WPH,102,,,20241
CORE,103,63514D,Discussion,10,20,THH,205,,,20241
CORE,103,63515D,Discussion,8,20,DMC,255,,,20241
CORE,103,63516D,Lecture,36,40,WPH,207,,,20241
CORE,103,63517D,Discussion,18,20,DMC,202,,,20241
CORE,103,63518D,Discussion,18,20,THH,205,,,20241
CORE,103,63519D,Lecture-Discussion,18,19,THH,113,,,20241
CORE,103,63572D,Lab,9,10,THH,219,,,20241
CORE,103,63573D,Lab,9,10,THH,219,,,20241
CORE,103,63523R,Lab,33,120,HAR,101,,,20241
CORE,103,63524D,Lab,21,50,OFFICE,,,,20241
CORE,104,63525D,Lecture-Discussion,18,19,DMC,203,,,20241
CORE,104,63531D,Lecture-Discussion,19,19,VHE,210,,,20241
CORE,104,63528D,Lecture-Discussion,18,19,SOS,B41,,,20241
CORE,104,63534R,Lab,38,120,THH,102,,,20241
CORE,104,63535D,Lab,17,50,OFFICE,,,,20241
CORE,200,63569D,Lecture,10,13,DMC,106,,,20241
CORE,301,63571D,Lecture,9,15,AHF,410G,,,20241
CORE,450,63578D,Lecture,7,15,DML,241,,2,20241
CORE,601,63575D,Lecture,5,13,AHF,410G,,,20241
CSLC,503,22076D,Lecture,5,12,THH,109,,,20241
CSLC,519,22103D,Lecture,2,12,WPH,204,,,20241
CSLC,590,22085D,Lecture,3,10,OFFICE,,,,20241
CSLC,596,22078D,Lecture,0,3,OFFICE,,,,20241
CSLC,602,22088D,Lecture,3,12,THH,221,,,20241
CSLC,603,22092D,Lecture,10,12,WPH,B26,,,20241
CSLC,650,22108D,Lecture,3,12,WPH,400,,,20241
CSLC,701,22077D,Lecture,6,10,SOS,B38,,,20241
CSLC,702,22093D,Lecture,7,12,SOS,B38,,,20241
CSLC,790,22094D,Lecture,0,10,OFFICE,,,,20241
CSLC,794A,22095D,Lecture,0,10,OFFICE,,,,20241
CSLC,794B,22096D,Lecture,8,10,OFFICE,,,,20241
CSLC,794C,22097D,Lecture,3,10,OFFICE,,,,20241
CSLC,794D,22098D,Lecture,3,10,OFFICE,,,,20241
CSLC,794Z,22099D,Lecture,6,18,OFFICE,,,,20241
SCDC,435,71001D,Lecture,6,24,,,,,20241
SCDC,435,71003D,Lecture,0,15,OFFCAMPUS,,,,20241
SCDC,441,71000D,Lecture,7,24,,,,,20241
SCDC,499,71002D,Lecture,4,15,,,Producing History: The 2024 Presidential Election,4,20241
EALC,101,25601D,Lecture,8,12,DMC,202,,,20241
EALC,101,25602D,Lecture,12,12,DMC,202,,,20241
EALC,102,25482D,Lecture,9,12,WPH,603,,,20241
EALC,102,25696D,Lecture,11,12,THH,115,,,20241
EALC,102,25698D,Lecture,12,12,WPH,400,,,20241
EALC,102,25699D,Lecture,9,12,WPH,200,,,20241
EALC,103B,25695D,Lecture,5,12,THH,111,,,20241
EALC,104,25303D,Lecture,10,18,LVL,3Y,,,20241
EALC,104,25306D,Lecture,17,18,LVL,3Y,,,20241
EALC,106,25308D,Lecture,7,18,THH,211,,,20241
EALC,106,25310D,Lecture,18,18,THH,211,,,20241
EALC,106,25311D,Lecture,8,18,THH,205,,,20241
EALC,108,25314D,Lecture,0,0,,,,,20241
EALC,115,25322D,Lecture,10,18,DMC,207,,,20241
EALC,115,25472D,Lecture,15,18,DMC,202,,,20241
EALC,117,25323D,Lecture,6,18,WPH,206,,,20241
EALC,117,25328D,Lecture,16,18,DMC,161,,,20241
EALC,117,25324D,Lecture,16,18,DMC,161,,,20241
EALC,120,25325D,Lecture,6,18,DMC,160,,,20241
EALC,120,25326D,Lecture,16,18,DMC,160,,,20241
EALC,120,25327D,Lecture,14,18,DMC,160,,,20241
EALC,122,25330D,Lecture,11,18,DMC,259,,,20241
EALC,122,25331D,Lecture,18,18,DMC,259,,,20241
EALC,122,25332D,Lecture,18,18,DMC,110,,,20241
EALC,125,25344R,Lecture,151,151,THH,202,,,20241
EALC,125,25346R,Discussion,25,25,DMC,200,,,20241
EALC,125,25347R,Discussion,25,25,DMC,209,,,20241
EALC,125,25363R,Discussion,25,25,THH,B10,,,20241
EALC,125,25364R,Discussion,26,26,THH,106,,,20241
EALC,125,25370R,Discussion,25,25,WPH,206,,,20241
EALC,125,25371R,Discussion,25,25,THH,213,,,20241
EALC,130,25445R,Lecture,46,49,DMC,150,,,20241
EALC,130,25447R,Discussion,22,24,DMC,105,,,20241
EALC,130,25448R,Discussion,24,25,WPH,106,,,20241
EALC,145,25356R,Lecture,40,41,WPH,207,,,20241
EALC,145,25380R,Discussion,20,21,THH,217,,,20241
EALC,145,25381R,Discussion,20,20,SOS,B47,,,20241
EALC,202,25650D,Lecture,4,12,SOS,B45,,,20241
EALC,204,25340D,Lecture,6,18,DMC,161,,,20241
EALC,204,25341D,Lecture,18,18,THH,205,,,20241
EALC,204,25342D,Lecture,6,18,DMC,161,,,20241
EALC,204,25555D,Lecture,10,18,THH,205,,,20241
EALC,204,25565D,Lecture,8,10,OFFICE,,,,20241
EALC,206,25345D,Lecture,10,18,DMC,208,,,20241
EALC,206,25566D,Lecture,8,10,OFFICE,,,,20241
EALC,215,25348D,Lecture,6,18,DMC,210,,,20241
EALC,215,25349D,Lecture,15,18,DMC,206,,,20241
EALC,215,25352D,Lecture,6,18,DMC,110,,,20241
EALC,217,25502D,Lecture,6,18,DMC,261,,,20241
EALC,220,25350D,Lecture,3,18,DMC,111,,,20241
EALC,220,25351D,Lecture,10,18,DMC,111,,,20241
EALC,220,25361D,Lecture,17,18,DMC,160,,,20241
EALC,221,25395D,Lecture,6,12,DML,110C,,,20241
EALC,222,25354D,Lecture,6,18,DMC,110,,,20241
EALC,222,25396D,Lecture,9,18,DMC,110,,,20241
EALC,264,22020D,Lecture,49,50,THH,301,,,20241
EALC,264,22017R,Discussion,24,25,DMC,206,,,20241
EALC,264,22021R,Discussion,25,25,DMC,206,,,20241
EALC,304,25355D,Lecture,4,12,DMC,208,,,20241
EALC,304,25567D,Lecture,8,10,OFFICE,,,,20241
EALC,306,25357D,Lecture,4,12,WPH,400,,,20241
EALC,315,25480D,Lecture,5,12,SOS,B51,,,20241
EALC,317,25358D,Lecture,6,12,THH,111,,,20241
EALC,320,25359D,Lecture,10,15,DMC,111,,,20241
EALC,322,25362D,Lecture,4,12,THH,107,,,20241
EALC,342,25540R,Lecture,47,49,THH,116,,,20241
EALC,342,25541R,Discussion,24,25,DMC,151,,,20241
EALC,342,25542R,Discussion,23,24,MRF,229,,,20241
EALC,344,25494R,Lecture,30,49,ZHS,252,,,20241
EALC,344,25495R,Discussion,6,24,WPH,203,,,20241
EALC,344,25497R,Discussion,24,25,VPD,107,,,20241
EALC,358,25365R,Lecture,23,30,KDC,236,,,20241
EALC,358,25366R,Discussion,10,16,THH,205,,,20241
EALC,358,25367R,Discussion,13,14,THH,119,,,20241
EALC,361,25803D,Lecture,16,16,OFFICE,,,,20241
EALC,361,25809D,Lecture,16,16,OFFICE,,,,20241
EALC,366,25663D,Lecture,3,12,THH,109,,,20241
EALC,380,25307R,Lecture,8,15,DMC,158,,,20241
EALC,381,11977R,Lecture-Discussion,19,19,THH,217,,,20241
EALC,404,25519D,Lecture,4,12,WPH,400,,,20241
EALC,407,25389D,Lecture,4,12,SOS,B38,,,20241
EALC,412B,25391D,Lecture,2,12,THH,111,,,20241
EALC,422,25465D,Lecture,6,8,WPH,200,,,20241
EALC,428,25317R,Lecture,9,18,DMC,258,,,20241
EALC,455,25315R,Lecture,18,18,SOS,B47,,,20241
EALC,489,25455R,Lecture,4,18,THH,121,,,20241
EALC,490,25400D,Lecture,0,10,OFFICE,,,2,20241
EALC,494A,25638D,Lecture,0,20,OFFICE,,,,20241
EALC,494B,25640D,Lecture,0,20,OFFICE,,,,20241
EALC,509,25464D,Lecture,7,12,DMC,204,,,20241
EALC,510,25697D,Lecture,21,25,SCA,316,,,20241
EALC,588A,25410D,Lecture-Discussion,0,10,OFFICE,,,,20241
EALC,588B,25412D,Lecture-Discussion,0,10,OFFICE,,,,20241
EALC,590,25414D,Lecture-Discussion,0,10,OFFICE,,,,20241
EALC,594A,25416D,Lecture-Discussion,0,10,OFFICE,,,,20241
EALC,594B,25418D,Lecture-Discussion,0,10,OFFICE,,,,20241
EALC,594Z,25420D,Lecture-Discussion,0,10,OFFICE,,,,20241
EALC,599,25525D,Lecture,6,10,THH,109,Readings in Southeast Asian Studies,4,20241
EALC,700,25309D,Lecture,3,10,TBA,,,,20241
EALC,794A,25424D,Lecture-Discussion,2,10,OFFICE,,,,20241
EALC,794B,25426D,Lecture-Discussion,1,10,OFFICE,,,,20241
EALC,794C,25428D,Lecture-Discussion,3,10,OFFICE,,,,20241
EALC,794D,25430D,Lecture-Discussion,1,10,OFFICE,,,,20241
EALC,794Z,25632D,Lecture-Discussion,4,10,OFFICE,,,,20241
EASC,160,25833R,Lecture,199,200,THH,101,,,20241
EASC,160,25834R,Discussion,24,25,THH,121,,,20241
EASC,160,25835R,Discussion,25,25,DMC,209,,,20241
EASC,160,25836R,Discussion,25,25,DMC,155,,,20241
EASC,160,25837R,Discussion,25,25,DMC,200,,,20241
EASC,160,25846R,Discussion,25,25,DMC,154,,,20241
EASC,160,25847R,Discussion,25,25,WPH,205,,,20241
EASC,160,25848R,Discussion,25,25,DMC,158,,,20241
EASC,160,25849R,Discussion,25,25,DMC,158,,,20241
EASC,360,25803D,Lecture,16,16,OFFICE,,,,20241
EASC,360,25809D,Lecture,16,16,OFFICE,,,,20241
EASC,490,25828D,Lecture,0,10,OFFICE,,,,20241
EASC,495,25830D,Lecture,1,5,TBA,,,,20241
EASC,590,25840D,Lecture,0,10,OFFICE,,,,20241
EASC,594A,25843R,Lecture,7,10,OFFICE,,,,20241
EASC,594B,25844R,Lecture,0,10,OFFICE,,,,20241
EASC,594Z,25845R,Lecture,0,10,OFFICE,,,,20241
EASC,595,25822R,Lecture,4,10,OFFICE,,,,20241
EASC,596,25832D,Lecture,0,5,TBA,,,,20241
ECON,101,49365R,Lecture-Discussion,29,31,WPH,B30,,,20241
ECON,203,26000R,Lecture,79,100,GFS,106,,,20241
ECON,203,26002R,Discussion,18,25,KAP,163,,,20241
ECON,203,26004R,Discussion,20,25,KAP,163,,,20241
ECON,203,26006R,Discussion,20,25,KAP,166,,,20241
ECON,203,26012R,Discussion,21,25,GFS,108,,,20241
ECON,203,26001R,Lecture,94,100,MRF,340,,,20241
ECON,203,26014R,Discussion,22,22,KAP,145,,,20241
ECON,203,26016R,Discussion,26,27,KAP,145,,,20241
ECON,203,26024R,Discussion,23,25,GFS,104,,,20241
